Year,org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal,sayp_part_rate,scpi
2010,03310505,Westport,"Westport High",PHY,Female,9,16,24,44,18,33,4,7,55,100,83.6
2010,03310505,Westport,"Westport High",PHY,White,27,23,48,40,39,33,6,5,120,98,84.8
2010,03310505,Westport,"Westport High",PHY,"Special Ed",0,0,0,0,14,64,8,36,22,100,48.9
2010,03310505,Westport,"Westport High",PHY,"Non-Title 1",27,22,49,40,39,32,8,7,123,98,83.9
2010,03320000,"West Springfield",District,BIO,"All Students",9,13,26,38,15,22,19,28,69,90,77.2
2010,03320000,"West Springfield",District,BIO,"Non-Low Income",9,20,19,42,9,20,8,18,45,90,82.8
2010,03320000,"West Springfield",District,BIO,"Low Income",0,0,7,29,6,25,11,46,24,89,66.7
2010,03320000,"West Springfield",District,BIO,Male,6,16,14,38,4,11,13,35,37,90,77
2010,03320000,"West Springfield",District,BIO,Female,3,9,12,38,11,34,6,19,32,89,77.3
2010,03320000,"West Springfield",District,BIO,Hispanic/Latino,1,10,2,20,2,20,5,50,10,91,70
2010,03320000,"West Springfield",District,BIO,White,8,16,22,43,10,20,11,22,51,91,80.9
2010,03320000,"West Springfield",District,BIO,"Special Ed",0,0,2,10,4,20,14,70,20,87,60
2010,03320000,"West Springfield",District,BIO,"Non-Title 1",9,13,26,38,15,22,19,28,69,90,77.2
2010,03320000,"West Springfield",District,PHY,"All Students",11,4,115,37,115,37,69,22,310,99,69.5
2010,03320000,"West Springfield",District,PHY,"Non-Low Income",7,5,76,49,57,37,14,9,154,99,81
2010,03320000,"West Springfield",District,PHY,"Low Income",4,3,39,25,58,37,55,35,156,100,58.2
2010,03320000,"West Springfield",District,PHY,Male,9,5,63,37,56,33,42,25,170,100,68.7
2010,03320000,"West Springfield",District,PHY,Female,2,1,52,37,59,42,27,19,140,99,70.5
2010,03320000,"West Springfield",District,PHY,Black,0,0,2,20,3,30,5,50,10,100,50
2010,03320000,"West Springfield",District,PHY,Asian,1,4,5,22,5,22,12,52,23,100,47.8
2010,03320000,"West Springfield",District,PHY,Hispanic/Latino,2,5,7,17,16,39,16,39,41,98,54.3
2010,03320000,"West Springfield",District,PHY,White,8,4,97,43,87,39,33,15,225,100,75.6
2010,03320000,"West Springfield",District,PHY,"Formerly LEP",1,6,1,6,9,53,6,35,17,100,55.9
2010,03320000,"West Springfield",District,PHY,LEP,0,0,1,3,8,27,21,70,30,100,32.5
2010,03320000,"West Springfield",District,PHY,"LEP/Formerly LEP",1,2,2,4,17,36,27,57,47,100,41
2010,03320000,"West Springfield",District,PHY,"Special Ed",0,0,5,8,24,38,34,54,63,98,42.9
2010,03320000,"West Springfield",District,PHY,"Non-Title 1",11,4,115,37,115,37,69,22,310,99,69.5
2010,03320505,"West Springfield","West Springfield High",BIO,"All Students",9,17,23,43,10,19,12,22,54,92,84.3
2010,03320505,"West Springfield","West Springfield High",BIO,"Non-Low Income",9,24,18,49,4,11,6,16,37,93,89.9
2010,03320505,"West Springfield","West Springfield High",BIO,"Low Income",0,0,5,29,6,35,6,35,17,89,72.1
2010,03320505,"West Springfield","West Springfield High",BIO,Male,6,21,11,39,3,11,8,29,28,90,83.9
2010,03320505,"West Springfield","West Springfield High",BIO,Female,3,12,12,46,7,27,4,15,26,93,84.6
2010,03320505,"West Springfield","West Springfield High",BIO,White,8,20,20,49,7,17,6,15,41,93,87.8
2010,03320505,"West Springfield","West Springfield High",BIO,"Special Ed",0,0,0,0,1,10,9,90,10,91,72.5
2010,03320505,"West Springfield","West Springfield High",BIO,"Non-Title 1",9,17,23,43,10,19,12,22,54,92,84.3
2010,03320505,"West Springfield","West Springfield High",PHY,"All Students",11,4,113,38,111,37,63,21,298,99,70.4
2010,03320505,"West Springfield","West Springfield High",PHY,"Non-Low Income",7,5,75,49,57,37,14,9,153,99,80.9
2010,03320505,"West Springfield","West Springfield High",PHY,"Low Income",4,3,38,26,54,37,49,34,145,100,59.3
2010,03320505,"West Springfield","West Springfield High",PHY,Male,9,5,61,37,55,33,40,24,165,100,68.9
2010,03320505,"West Springfield","West Springfield High",PHY,Female,2,2,52,39,56,42,23,17,133,99,72.2
2010,03320505,"West Springfield","West Springfield High",PHY,Asian,1,5,5,25,5,25,9,45,20,100,51.3
2010,03320505,"West Springfield","West Springfield High",PHY,Hispanic/Latino,2,5,6,16,15,39,15,39,38,97,53.9
2010,03320505,"West Springfield","West Springfield High",PHY,White,8,4,96,44,84,38,32,15,220,100,75.9
2010,03320505,"West Springfield","West Springfield High",PHY,"Formerly LEP",1,6,1,6,8,50,6,38,16,100,56.3
2010,03320505,"West Springfield","West Springfield High",PHY,LEP,0,0,1,4,8,30,18,67,27,100,33.3
2010,03320505,"West Springfield","West Springfield High",PHY,"LEP/Formerly LEP",1,2,2,5,16,37,24,56,43,100,41.9
2010,03320505,"West Springfield","West Springfield High",PHY,"Special Ed",0,0,5,8,23,38,32,53,60,98,43.3
2010,03320505,"West Springfield","West Springfield High",PHY,"Non-Title 1",11,4,113,38,111,37,63,21,298,99,70.4
2010,03350000,Westwood,District,BIO,"All Students",97,40,124,51,13,5,8,3,242,99,96.7
2010,03350000,Westwood,District,BIO,"Non-Low Income",97,41,121,51,12,5,8,3,238,100,96.8
2010,03350000,Westwood,District,BIO,Male,50,44,55,49,6,5,2,2,113,98,97.6
2010,03350000,Westwood,District,BIO,Female,47,36,69,53,7,5,6,5,129,100,95.9
2010,03350000,Westwood,District,BIO,Asian,9,69,3,23,1,8,0,0,13,100,98.1
2010,03350000,Westwood,District,BIO,White,86,40,112,52,11,5,7,3,216,99,96.6
2010,03350000,Westwood,District,BIO,"Special Ed",4,11,18,50,7,19,7,19,36,97,84
2010,03350000,Westwood,District,BIO,"Non-Title 1",97,40,124,51,13,5,8,3,242,99,96.7
2010,03350505,Westwood,"Westwood High",BIO,"All Students",97,41,123,52,13,5,4,2,237,100,97.4
2010,03350505,Westwood,"Westwood High",BIO,"Non-Low Income",97,42,120,52,12,5,4,2,233,100,97.5
2010,03350505,Westwood,"Westwood High",BIO,Male,50,45,54,49,6,5,1,1,111,99,97.5
2010,03350505,Westwood,"Westwood High",BIO,Female,47,37,69,55,7,6,3,2,126,100,97.2
2010,03350505,Westwood,"Westwood High",BIO,Asian,9,69,3,23,1,8,0,0,13,100,98.1
2010,03350505,Westwood,"Westwood High",BIO,White,86,41,111,52,11,5,4,2,212,100,97.4
2010,03350505,Westwood,"Westwood High",BIO,"Special Ed",4,13,18,56,7,22,3,9,32,100,87.5
2010,03350505,Westwood,"Westwood High",BIO,"Non-Title 1",97,41,123,52,13,5,4,2,237,100,97.4
2010,03360000,Weymouth,District,BIO,"All Students",138,28,248,50,87,17,28,6,501,97,90.2
2010,03360000,Weymouth,District,BIO,"Non-Low Income",118,30,189,48,65,17,20,5,392,98,90.8
2010,03360000,Weymouth,District,BIO,"Low Income",20,18,59,54,22,20,8,7,109,95,88.3
2010,03360000,Weymouth,District,BIO,Male,74,29,125,49,39,15,16,6,254,97,91
2010,03360000,Weymouth,District,BIO,Female,64,26,123,50,48,19,12,5,247,97,89.4
2010,03360000,Weymouth,District,BIO,Black,3,12,11,42,10,38,2,8,26,100,77.9
2010,03360000,Weymouth,District,BIO,Asian,5,45,6,55,0,0,0,0,11,100,100
2010,03360000,Weymouth,District,BIO,Hispanic/Latino,4,24,6,35,3,18,4,24,17,94,76.5
2010,03360000,Weymouth,District,BIO,White,126,28,222,50,73,16,22,5,443,97,91.3
2010,03360000,Weymouth,District,BIO,"Special Ed",2,3,16,22,34,47,20,28,72,96,64.6
2010,03360000,Weymouth,District,BIO,"Non-Title 1",138,28,248,50,87,17,28,6,501,97,90.2
2010,03360505,Weymouth,"Weymouth High School",BIO,"All Students",138,29,243,51,81,17,18,4,480,97,91.5
2010,03360505,Weymouth,"Weymouth High School",BIO,"Non-Low Income",118,32,185,49,60,16,11,3,374,98,92.2
2010,03360505,Weymouth,"Weymouth High School",BIO,"Low Income",20,19,58,55,21,20,7,7,106,95,89.2
2010,03360505,Weymouth,"Weymouth High School",BIO,Male,74,31,122,50,36,15,10,4,242,97,92.1
2010,03360505,Weymouth,"Weymouth High School",BIO,Female,64,27,121,51,45,19,8,3,238,97,90.9
2010,03360505,Weymouth,"Weymouth High School",BIO,Black,3,14,9,41,9,41,1,5,22,100,79.5
2010,03360505,Weymouth,"Weymouth High School",BIO,Asian,5,50,5,50,0,0,0,0,10,100,100
2010,03360505,Weymouth,"Weymouth High School",BIO,Hispanic/Latino,4,27,6,40,3,20,2,13,15,94,83.3
2010,03360505,Weymouth,"Weymouth High School",BIO,White,126,29,220,51,68,16,15,3,429,97,92.2
2010,03360505,Weymouth,"Weymouth High School",BIO,"Special Ed",2,3,16,28,28,48,12,21,58,95,67.7
2010,03360505,Weymouth,"Weymouth High School",BIO,"Non-Title 1",138,29,243,51,81,17,18,4,480,97,91.5
2010,03420000,Wilmington,District,BIO,"All Students",34,16,139,65,29,14,11,5,213,96,91.9
2010,03420000,Wilmington,District,BIO,"Non-Low Income",32,16,135,68,24,12,8,4,199,97,93.3
2010,03420000,Wilmington,District,BIO,"Low Income",2,14,4,29,5,36,3,21,14,88,71.4
2010,03420000,Wilmington,District,BIO,Male,18,19,60,65,11,12,4,4,93,94,93.5
2010,03420000,Wilmington,District,BIO,Female,16,13,79,66,18,15,7,6,120,98,90.6
2010,03420000,Wilmington,District,BIO,Asian,3,25,7,58,1,8,1,8,12,100,91.7
2010,03420000,Wilmington,District,BIO,White,30,16,127,66,26,13,10,5,193,96,92
2010,03420000,Wilmington,District,BIO,"Special Ed",0,0,11,42,7,27,8,31,26,84,69.2
2010,03420000,Wilmington,District,BIO,"Non-Title 1",34,16,139,65,29,14,11,5,213,96,91.9
2010,03420000,Wilmington,District,TEC,"All Students",0,0,8,57,6,43,0,0,14,93,85.7
2010,03420000,Wilmington,District,TEC,"Non-Low Income",0,0,7,58,5,42,0,0,12,100,85.4
2010,03420000,Wilmington,District,TEC,Male,0,0,8,57,6,43,0,0,14,93,85.7
2010,03420000,Wilmington,District,TEC,White,0,0,7,58,5,42,0,0,12,92,85.4
2010,03420000,Wilmington,District,TEC,"Non-Title 1",0,0,8,57,6,43,0,0,14,93,85.7
2010,03420505,Wilmington,"Wilmington High",BIO,"All Students",34,16,138,67,27,13,8,4,207,96,92.8
2010,03420505,Wilmington,"Wilmington High",BIO,"Non-Low Income",32,16,134,69,23,12,5,3,194,97,94.2
2010,03420505,Wilmington,"Wilmington High",BIO,"Low Income",2,15,4,31,4,31,3,23,13,87,71.2
2010,03420505,Wilmington,"Wilmington High",BIO,Male,18,20,60,67,10,11,2,2,90,94,94.7
2010,03420505,Wilmington,"Wilmington High",BIO,Female,16,14,78,67,17,15,6,5,117,98,91.2
2010,03420505,Wilmington,"Wilmington High",BIO,Asian,3,25,7,58,1,8,1,8,12,100,91.7
2010,03420505,Wilmington,"Wilmington High",BIO,White,30,16,126,67,24,13,7,4,187,96,92.9
2010,03420505,Wilmington,"Wilmington High",BIO,"Special Ed",0,0,11,50,6,27,5,23,22,81,72.7
2010,03420505,Wilmington,"Wilmington High",BIO,"Non-Title 1",34,16,138,67,27,13,8,4,207,96,92.8
2010,03420505,Wilmington,"Wilmington High",TEC,"All Students",0,0,8,62,5,38,0,0,13,93,88.5
2010,03420505,Wilmington,"Wilmington High",TEC,"Non-Low Income",0,0,7,64,4,36,0,0,11,100,88.6
2010,03420505,Wilmington,"Wilmington High",TEC,Male,0,0,8,62,5,38,0,0,13,93,88.5
2010,03420505,Wilmington,"Wilmington High",TEC,White,0,0,7,64,4,36,0,0,11,92,88.6
2010,03420505,Wilmington,"Wilmington High",TEC,"Non-Title 1",0,0,8,62,5,38,0,0,13,93,88.5
2010,03430000,Winchendon,District,BIO,"All Students",5,5,43,47,31,34,13,14,92,99,79.1
2010,03430000,Winchendon,District,BIO,"Non-Low Income",4,9,25,53,16,34,2,4,47,98,86.2
2010,03430000,Winchendon,District,BIO,"Low Income",1,2,18,40,15,33,11,24,45,100,71.7
2010,03430000,Winchendon,District,BIO,Male,3,6,24,46,17,33,8,15,52,100,79.8
2010,03430000,Winchendon,District,BIO,Female,2,5,19,48,14,35,5,13,40,98,78.1
2010,03430000,Winchendon,District,BIO,White,5,6,40,45,31,35,12,14,88,99,78.1
2010,03430000,Winchendon,District,BIO,"Special Ed",0,0,4,19,7,33,10,48,21,95,60.7
2010,03430000,Winchendon,District,BIO,"Non-Title 1",5,5,43,47,31,34,13,14,92,99,79.1
2010,03430000,Winchendon,District,TEC,"All Students",0,0,4,24,6,35,7,41,17,94,54.4
2010,03430000,Winchendon,District,TEC,Male,0,0,3,25,5,42,4,33,12,92,56.3
2010,03430000,Winchendon,District,TEC,White,0,0,4,25,6,38,6,38,16,94,56.3
2010,03430000,Winchendon,District,TEC,"Non-Title 1",0,0,4,24,6,35,7,41,17,94,54.4
2010,03430505,Winchendon,"Murdock Middle/High",BIO,"All Students",5,6,43,49,28,32,11,13,87,100,79.9
2010,03430505,Winchendon,"Murdock Middle/High",BIO,"Non-Low Income",4,9,25,53,16,34,2,4,47,100,86.2
2010,03430505,Winchendon,"Murdock Middle/High",BIO,"Low Income",1,3,18,45,12,30,9,23,40,100,72.5
2010,03430505,Winchendon,"Murdock Middle/High",BIO,Male,3,6,24,48,16,32,7,14,50,100,80
2010,03430505,Winchendon,"Murdock Middle/High",BIO,Female,2,5,19,51,12,32,4,11,37,100,79.7
2010,03430505,Winchendon,"Murdock Middle/High",BIO,White,5,6,40,48,28,33,11,13,84,100,79.2
2010,03430505,Winchendon,"Murdock Middle/High",BIO,"Special Ed",0,0,4,22,6,33,8,44,18,100,59.7
2010,03430505,Winchendon,"Murdock Middle/High",BIO,"Non-Title 1",5,6,43,49,28,32,11,13,87,100,79.9
2010,03430505,Winchendon,"Murdock Middle/High",TEC,"All Students",0,0,4,24,6,35,7,41,17,94,54.4
2010,03430505,Winchendon,"Murdock Middle/High",TEC,Male,0,0,3,25,5,42,4,33,12,92,56.3
2010,03430505,Winchendon,"Murdock Middle/High",TEC,White,0,0,4,25,6,38,6,38,16,94,56.3
2010,03430505,Winchendon,"Murdock Middle/High",TEC,"Non-Title 1",0,0,4,24,6,35,7,41,17,94,54.4
2010,03440000,Winchester,District,BIO,"All Students",126,45,125,44,26,9,4,1,281,98,96.3
2010,03440000,Winchester,District,BIO,"Non-Low Income",122,47,112,43,21,8,4,2,259,98,96.6
2010,03440000,Winchester,District,BIO,"Low Income",4,18,13,59,5,23,0,0,22,96,92
2010,03440000,Winchester,District,BIO,Male,61,46,57,43,14,11,1,1,133,98,96.8
2010,03440000,Winchester,District,BIO,Female,65,44,68,46,12,8,3,2,148,97,95.8
2010,03440000,Winchester,District,BIO,Asian,20,69,9,31,0,0,0,0,29,97,100
2010,03440000,Winchester,District,BIO,White,97,42,108,47,21,9,4,2,230,97,96.1
2010,03440000,Winchester,District,BIO,Multi-race,6,60,3,30,1,10,0,0,10,100,97.5
2010,03440000,Winchester,District,BIO,"Special Ed",3,8,15,41,16,43,3,8,37,88,81.1
2010,03440000,Winchester,District,BIO,"Non-Title 1",126,45,125,44,26,9,4,1,281,98,96.3
2010,03440505,Winchester,"Winchester High School",BIO,"All Students",126,46,123,45,24,9,2,1,275,99,97.1
2010,03440505,Winchester,"Winchester High School",BIO,"Non-Low Income",122,48,110,43,20,8,2,1,254,99,97.4
2010,03440505,Winchester,"Winchester High School",BIO,"Low Income",4,19,13,62,4,19,0,0,21,95,92.9
2010,03440505,Winchester,"Winchester High School",BIO,Male,61,46,57,43,13,10,1,1,132,99,97
2010,03440505,Winchester,"Winchester High School",BIO,Female,65,45,66,46,11,8,1,1,143,99,97.2
2010,03440505,Winchester,"Winchester High School",BIO,Asian,20,69,9,31,0,0,0,0,29,97,100
2010,03440505,Winchester,"Winchester High School",BIO,White,97,43,106,47,19,8,2,1,224,99,97.1
2010,03440505,Winchester,"Winchester High School",BIO,Multi-race,6,60,3,30,1,10,0,0,10,100,97.5
2010,03440505,Winchester,"Winchester High School",BIO,"Special Ed",3,9,15,44,15,44,1,3,34,94,86
2010,03440505,Winchester,"Winchester High School",BIO,"Non-Title 1",126,46,123,45,24,9,2,1,275,99,97.1
2010,03460000,Winthrop,District,BIO,"All Students",14,11,62,48,36,28,18,14,130,99,81.2
2010,03460000,Winthrop,District,BIO,"Non-Low Income",13,13,51,52,26,26,9,9,99,99,85.4
2010,03460000,Winthrop,District,BIO,"Low Income",1,3,11,35,10,32,9,29,31,100,67.7
2010,03460000,Winthrop,District,BIO,Male,8,14,22,37,17,29,12,20,59,98,77.5
2010,03460000,Winthrop,District,BIO,Female,6,8,40,56,19,27,6,8,71,100,84.2
2010,03460000,Winthrop,District,BIO,Hispanic/Latino,1,10,3,30,3,30,3,30,10,91,70
2010,03460000,Winthrop,District,BIO,White,13,12,54,48,33,29,13,12,113,100,82.3
2010,03460000,Winthrop,District,BIO,"Special Ed",0,0,3,13,8,33,13,54,24,100,50
2010,03460000,Winthrop,District,BIO,"Non-Title 1",14,11,62,48,36,28,18,14,130,99,81.2
2010,03460505,Winthrop,"Winthrop Sr High",BIO,"All Students",14,11,58,47,35,28,16,13,123,99,81.1
2010,03460505,Winthrop,"Winthrop Sr High",BIO,"Non-Low Income",13,14,48,52,25,27,7,8,93,99,85.8
2010,03460505,Winthrop,"Winthrop Sr High",BIO,"Low Income",1,3,10,33,10,33,9,30,30,100,66.7
2010,03460505,Winthrop,"Winthrop Sr High",BIO,Male,8,15,20,37,16,30,10,19,54,98,77.8
2010,03460505,Winthrop,"Winthrop Sr High",BIO,Female,6,9,38,55,19,28,6,9,69,100,83.7
2010,03460505,Winthrop,"Winthrop Sr High",BIO,Hispanic/Latino,1,10,3,30,3,30,3,30,10,91,70
2010,03460505,Winthrop,"Winthrop Sr High",BIO,White,13,12,50,47,32,30,12,11,107,100,81.8
2010,03460505,Winthrop,"Winthrop Sr High",BIO,"Special Ed",0,0,3,14,8,36,11,50,22,100,50
2010,03460505,Winthrop,"Winthrop Sr High",BIO,"Non-Title 1",14,11,58,47,35,28,16,13,123,99,81.1
2010,03470000,Woburn,District,BIO,"All Students",43,38,27,24,26,23,18,16,114,97,80.7
2010,03470000,Woburn,District,BIO,"Non-Low Income",38,48,22,28,12,15,7,9,79,96,88.3
2010,03470000,Woburn,District,BIO,"Low Income",5,14,5,14,14,40,11,31,35,97,63.6
2010,03470000,Woburn,District,BIO,Male,16,39,9,22,7,17,9,22,41,91,78.7
2010,03470000,Woburn,District,BIO,Female,27,37,18,25,19,26,9,12,73,100,81.8
2010,03470000,Woburn,District,BIO,Hispanic/Latino,2,20,1,10,2,20,5,50,10,83,55
2010,03470000,Woburn,District,BIO,White,35,41,25,29,18,21,8,9,86,98,85.5
2010,03470000,Woburn,District,BIO,"LEP/Formerly LEP",2,18,1,9,4,36,4,36,11,100,61.4
2010,03470000,Woburn,District,BIO,"Special Ed",1,5,2,9,9,41,10,45,22,92,55.7
2010,03470000,Woburn,District,BIO,"Non-Title 1",43,38,27,24,26,23,18,16,114,97,80.7
2010,03470000,Woburn,District,PHY,"All Students",15,5,94,34,127,46,42,15,278,95,71
2010,03470000,Woburn,District,PHY,"Non-Low Income",15,7,79,39,88,44,20,10,202,96,76.4
2010,03470000,Woburn,District,PHY,"Low Income",0,0,15,20,39,51,22,29,76,92,56.9
2010,03470000,Woburn,District,PHY,Male,8,6,55,39,55,39,23,16,141,96,73.2
2010,03470000,Woburn,District,PHY,Female,7,5,39,28,72,53,19,14,137,93,68.8
2010,03470000,Woburn,District,PHY,Black,0,0,2,15,7,54,4,31,13,87,53.8
2010,03470000,Woburn,District,PHY,Asian,2,17,2,17,6,50,2,17,12,100,64.6
2010,03470000,Woburn,District,PHY,Hispanic/Latino,0,0,5,17,16,55,8,28,29,97,56.9
2010,03470000,Woburn,District,PHY,White,13,6,84,38,97,44,27,12,221,95,74.4
2010,03470000,Woburn,District,PHY,LEP,0,0,2,15,5,38,6,46,13,93,46.2
2010,03470000,Woburn,District,PHY,"LEP/Formerly LEP",0,0,2,13,6,40,7,47,15,94,45
2010,03470000,Woburn,District,PHY,"Special Ed",0,0,8,15,25,46,21,39,54,86,49.5
2010,03470000,Woburn,District,PHY,"Non-Title 1",15,5,94,34,127,46,42,15,278,95,71
2010,03470505,Woburn,"Woburn High",BIO,"All Students",41,40,25,24,21,20,16,16,103,97,81.6
2010,03470505,Woburn,"Woburn High",BIO,"Non-Low Income",37,49,21,28,12,16,5,7,75,97,88.7
2010,03470505,Woburn,"Woburn High",BIO,"Low Income",4,14,4,14,9,32,11,39,28,97,62.5
2010,03470505,Woburn,"Woburn High",BIO,Male,16,43,8,22,6,16,7,19,37,93,79.7
2010,03470505,Woburn,"Woburn High",BIO,Female,25,38,17,26,15,23,9,14,66,100,82.6
2010,03470505,Woburn,"Woburn High",BIO,White,34,43,23,29,15,19,7,9,79,99,87
2010,03470505,Woburn,"Woburn High",BIO,"Special Ed",1,5,2,10,9,45,8,40,20,95,55
2010,03470505,Woburn,"Woburn High",BIO,"Non-Title 1",41,40,25,24,21,20,16,16,103,97,81.6
2010,03470505,Woburn,"Woburn High",PHY,"All Students",15,5,94,34,124,45,40,15,273,95,71.7
2010,03470505,Woburn,"Woburn High",PHY,"Non-Low Income",15,7,79,39,88,44,20,10,202,97,76.4
2010,03470505,Woburn,"Woburn High",PHY,"Low Income",0,0,15,21,36,51,20,28,71,92,58.5
2010,03470505,Woburn,"Woburn High",PHY,Male,8,6,55,40,53,39,21,15,137,96,74.5
2010,03470505,Woburn,"Woburn High",PHY,Female,7,5,39,29,71,52,19,14,136,94,68.9
2010,03470505,Woburn,"Woburn High",PHY,Black,0,0,2,18,6,55,3,27,11,92,56.8
2010,03470505,Woburn,"Woburn High",PHY,Asian,2,17,2,17,6,50,2,17,12,100,64.6
2010,03470505,Woburn,"Woburn High",PHY,Hispanic/Latino,0,0,5,19,15,56,7,26,27,96,59.3
2010,03470505,Woburn,"Woburn High",PHY,White,13,6,84,38,96,44,27,12,220,96,74.5
2010,03470505,Woburn,"Woburn High",PHY,LEP,0,0,2,17,5,42,5,42,12,100,47.9
2010,03470505,Woburn,"Woburn High",PHY,"LEP/Formerly LEP",0,0,2,14,6,43,6,43,14,100,46.4
2010,03470505,Woburn,"Woburn High",PHY,"Special Ed",0,0,8,15,25,47,20,38,53,90,50.5
2010,03470505,Woburn,"Woburn High",PHY,"Non-Title 1",15,5,94,34,124,45,40,15,273,95,71.7
2010,03480000,Worcester,District,BIO,"All Students",86,5,535,31,561,32,551,32,1733,98,64.7
2010,03480000,Worcester,District,BIO,"Non-Low Income",46,9,226,46,135,28,82,17,489,99,78.7
2010,03480000,Worcester,District,BIO,"Low Income",40,3,309,25,426,34,469,38,1244,97,59.2
2010,03480000,Worcester,District,BIO,Male,46,5,263,31,264,31,287,33,860,98,64.6
2010,03480000,Worcester,District,BIO,Female,40,5,272,31,297,34,263,30,872,97,64.9
2010,03480000,Worcester,District,BIO,Black,7,3,79,29,92,33,97,35,275,98,61.1
2010,03480000,Worcester,District,BIO,Asian,15,10,56,39,40,28,34,23,145,93,73.4
2010,03480000,Worcester,District,BIO,Hispanic/Latino,12,2,136,20,238,35,295,43,681,97,54.2
2010,03480000,Worcester,District,BIO,White,52,9,252,42,184,31,114,19,602,99,76.1
2010,03480000,Worcester,District,BIO,Multi-race,0,0,10,42,7,29,7,29,24,100,67.7
2010,03480000,Worcester,District,BIO,"Formerly LEP",0,0,5,36,5,36,4,29,14,100,66.1
2010,03480000,Worcester,District,BIO,LEP,1,0,33,11,97,31,183,58,314,93,43.1
2010,03480000,Worcester,District,BIO,"LEP/Formerly LEP",1,0,38,12,102,31,187,57,328,93,44.1
2010,03480000,Worcester,District,BIO,"Special Ed",2,0,34,7,138,29,306,64,480,98,43.8
2010,03480000,Worcester,District,BIO,"Non-Title 1",86,5,535,31,561,32,551,32,1733,98,64.7
2010,03480000,Worcester,District,TEC,"All Students",0,0,1,1,28,33,56,66,85,100,36.5
2010,03480000,Worcester,District,TEC,"Non-Low Income",0,0,0,0,6,43,8,57,14,100,39.3
2010,03480000,Worcester,District,TEC,"Low Income",0,0,1,1,22,31,48,68,71,100,35.9
2010,03480000,Worcester,District,TEC,Male,0,0,1,2,18,34,34,64,53,100,37.3
2010,03480000,Worcester,District,TEC,Female,0,0,0,0,10,31,22,69,32,100,35.2
2010,03480000,Worcester,District,TEC,Hispanic/Latino,0,0,1,3,8,22,28,76,37,100,33.8
2010,03480000,Worcester,District,TEC,White,0,0,0,0,16,48,17,52,33,100,41.7
2010,03480000,Worcester,District,TEC,LEP,0,0,0,0,6,25,18,75,24,100,33.3
2010,03480000,Worcester,District,TEC,"LEP/Formerly LEP",0,0,0,0,6,25,18,75,24,100,33.3
2010,03480000,Worcester,District,TEC,"Special Ed",0,0,0,0,12,22,43,78,55,100,31.4
2010,03480000,Worcester,District,TEC,"Non-Title 1",0,0,1,1,28,33,56,66,85,100,36.5
2010,03480285,Worcester,"University Pk Campus Sch",BIO,"All Students",10,23,25,58,8,19,0,0,43,100,93.6
2010,03480285,Worcester,"University Pk Campus Sch",BIO,"Low Income",7,20,21,60,7,20,0,0,35,100,92.9
2010,03480285,Worcester,"University Pk Campus Sch",BIO,Male,6,30,13,65,1,5,0,0,20,100,98.8
2010,03480285,Worcester,"University Pk Campus Sch",BIO,Female,4,17,12,52,7,30,0,0,23,100,89.1
2010,03480285,Worcester,"University Pk Campus Sch",BIO,Hispanic/Latino,3,17,9,50,6,33,0,0,18,100,90.3
2010,03480285,Worcester,"University Pk Campus Sch",BIO,White,4,31,8,62,1,8,0,0,13,100,96.2
2010,03480285,Worcester,"University Pk Campus Sch",BIO,"Non-Title 1",10,23,25,58,8,19,0,0,43,100,93.6
2010,03480350,Worcester,"Claremont Academy",BIO,"All Students",0,0,18,32,21,38,17,30,56,100,62.1
2010,03480350,Worcester,"Claremont Academy",BIO,"Low Income",0,0,17,32,20,38,16,30,53,100,61.8
2010,03480350,Worcester,"Claremont Academy",BIO,Male,0,0,8,33,12,50,4,17,24,100,64.6
2010,03480350,Worcester,"Claremont Academy",BIO,Female,0,0,10,31,9,28,13,41,32,100,60.2
2010,03480350,Worcester,"Claremont Academy",BIO,Hispanic/Latino,0,0,7,23,13,43,10,33,30,100,57.5
2010,03480350,Worcester,"Claremont Academy",BIO,White,0,0,5,42,3,25,4,33,12,100,66.7
2010,03480350,Worcester,"Claremont Academy",BIO,LEP,0,0,2,20,4,40,4,40,10,100,52.5
2010,03480350,Worcester,"Claremont Academy",BIO,"LEP/Formerly LEP",0,0,2,18,5,45,4,36,11,100,52.3
2010,03480350,Worcester,"Claremont Academy",BIO,"Special Ed",0,0,1,6,6,33,11,61,18,100,37.5
2010,03480350,Worcester,"Claremont Academy",BIO,"Non-Title 1",0,0,18,32,21,38,17,30,56,100,62.1
2010,03480350,Worcester,"Claremont Academy",TEC,"All Students",0,0,0,0,6,55,5,45,11,100,43.2
2010,03480350,Worcester,"Claremont Academy",TEC,"Low Income",0,0,0,0,5,50,5,50,10,100,40
2010,03480350,Worcester,"Claremont Academy",TEC,"Non-Title 1",0,0,0,0,6,55,5,45,11,100,43.2
2010,03480503,Worcester,"Burncoat Senior High",BIO,"All Students",7,3,73,28,92,35,92,35,264,99,61.9
2010,03480503,Worcester,"Burncoat Senior High",BIO,"Non-Low Income",5,6,40,49,22,27,15,18,82,99,79.9
2010,03480503,Worcester,"Burncoat Senior High",BIO,"Low Income",2,1,33,18,70,38,77,42,182,99,53.8
2010,03480503,Worcester,"Burncoat Senior High",BIO,Male,3,2,32,26,41,34,45,37,121,99,61.4
