Year,Org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal,sayp_part_rate,scpi
2011,02480000,Revere,District,BIO,"All Students",49,13,174,47,102,27,46,12,371,99,63.2
2011,02480000,Revere,District,BIO,"Non-Low Income",26,20,68,52,27,21,10,8,131,100,75
2011,02480000,Revere,District,BIO,"Low Income",23,10,106,44,75,31,36,15,240,98,56.3
2011,02480000,Revere,District,BIO,Male,23,13,79,46,41,24,28,16,171,98,56.3
2011,02480000,Revere,District,BIO,Female,26,13,95,48,60,30,18,9,199,100,68.2
2011,02480000,Revere,District,BIO,"High Needs",23,9,106,42,81,32,44,17,254,99,60.9
2011,02480000,Revere,District,BIO,Black,1,5,9,47,5,26,4,21,19,95,100
2011,02480000,Revere,District,BIO,Asian,1,4,13,57,5,22,4,17,23,96," "
2011,02480000,Revere,District,BIO,Hispanic/Latino,16,11,60,41,47,32,25,17,148,99,47.5
2011,02480000,Revere,District,BIO,White,29,17,84,50,44,26,11,7,168,99,75
2011,02480000,Revere,District,BIO,Multi-race,2,18,7,64,0,0,2,18,11,100,75
2011,02480000,Revere,District,BIO,"Formerly LEP",0,0,2,14,5,36,7,50,14,100,50
2011,02480000,Revere,District,BIO,LEP,0,0,1,6,4,24,12,71,17,100,25
2011,02480000,Revere,District,BIO,"LEP/Formerly LEP",0,0,3,10,9,29,19,61,31,100,31.3
2011,02480000,Revere,District,BIO,"Special Ed",0,0,2,4,23,45,26,51,51,98,70
2011,02480000,Revere,District,BIO,"Title 1",49,13,174,48,99,27,43,12,365,99,59.4
2011,02480505,Revere,"Revere High",BIO,"All Students",49,15,164,51,80,25,29,9,322,99,54.5
2011,02480505,Revere,"Revere High",BIO,"Non-Low Income",26,22,65,56,21,18,5,4,117,100,66.7
2011,02480505,Revere,"Revere High",BIO,"Low Income",23,11,99,48,59,29,24,12,205,99,50
2011,02480505,Revere,"Revere High",BIO,Male,23,16,75,52,30,21,15,10,143,99,50
2011,02480505,Revere,"Revere High",BIO,Female,26,15,89,50,50,28,14,8,179,100,57.1
2011,02480505,Revere,"Revere High",BIO,"High Needs",23,11,99,46,63,30,28,13,213,99,50
2011,02480505,Revere,"Revere High",BIO,Black,1,8,7,58,2,17,2,17,12,100,100
2011,02480505,Revere,"Revere High",BIO,Asian,1,4,13,57,5,22,4,17,23,96," "
2011,02480505,Revere,"Revere High",BIO,Hispanic/Latino,16,13,57,46,37,30,15,12,125,99,37.5
2011,02480505,Revere,"Revere High",BIO,White,29,19,79,52,36,24,7,5,151,100,68.8
2011,02480505,Revere,"Revere High",BIO,Multi-race,2,20,7,70,0,0,1,10,10,100," "
2011,02480505,Revere,"Revere High",BIO,"Formerly LEP",0,0,2,18,5,45,4,36,11,100,50
2011,02480505,Revere,"Revere High",BIO,LEP,0,0,1,7,3,21,10,71,14,100,25
2011,02480505,Revere,"Revere High",BIO,"LEP/Formerly LEP",0,0,3,12,8,32,14,56,25,100,33.3
2011,02480505,Revere,"Revere High",BIO,"Special Ed",0,0,1,3,16,50,15,47,32,100,50
2011,02480505,Revere,"Revere High",BIO,"Title 1",49,15,164,51,80,25,29,9,322,99,54.5
2011,02480520,Revere,"Seacoast School",BIO,"All Students",0,0,3,17,7,39,8,44,18,95," "
2011,02480520,Revere,"Seacoast School",BIO,"Low Income",0,0,2,14,6,43,6,43,14,93," "
2011,02480520,Revere,"Seacoast School",BIO,Male,0,0,2,15,5,38,6,46,13,100," "
2011,02480520,Revere,"Seacoast School",BIO,"High Needs",0,0,2,13,6,40,7,47,15,94," "
2011,02480520,Revere,"Seacoast School",BIO,Hispanic/Latino,0,0,0,0,4,40,6,60,10,100," "
2011,02480520,Revere,"Seacoast School",BIO,"Title 1",0,0,3,17,7,39,8,44,18,95," "
2011,02510000,Rockland,District,BIO,"All Students",9,6,58,41,60,42,16,11,143,97,56.8
2011,02510000,Rockland,District,BIO,"Non-Low Income",7,8,45,49,32,35,7,8,91,96,55
2011,02510000,Rockland,District,BIO,"Low Income",2,4,13,25,28,54,9,17,52,100,58.3
2011,02510000,Rockland,District,BIO,Male,4,6,24,34,33,47,9,13,70,97,60
2011,02510000,Rockland,District,BIO,Female,5,7,34,47,27,37,7,10,73,97,54.2
2011,02510000,Rockland,District,BIO,"High Needs",3,5,13,22,32,53,12,20,60,98,55.6
2011,02510000,Rockland,District,BIO,Hispanic/Latino,1,10,1,10,4,40,4,40,10,100,41.7
2011,02510000,Rockland,District,BIO,White,7,6,56,46,51,41,9,7,123,98,57.1
2011,02510000,Rockland,District,BIO,"Special Ed",1,4,0,0,16,70,6,26,23,96,62.5
2011,02510000,Rockland,District,BIO,"Non-Title 1",9,6,58,41,60,42,16,11,143,97,56.8
2011,02510505,Rockland,"Rockland Senior High",BIO,"All Students",9,7,58,42,58,42,12,9,137,98,52.5
2011,02510505,Rockland,"Rockland Senior High",BIO,"Non-Low Income",7,8,45,51,31,35,6,7,89,97,55
2011,02510505,Rockland,"Rockland Senior High",BIO,"Low Income",2,4,13,27,27,56,6,13,48,100,50
2011,02510505,Rockland,"Rockland Senior High",BIO,Male,4,6,24,36,32,48,7,10,67,99,50
2011,02510505,Rockland,"Rockland Senior High",BIO,Female,5,7,34,49,26,37,5,7,70,97,54.2
2011,02510505,Rockland,"Rockland Senior High",BIO,"High Needs",3,5,13,24,31,56,8,15,55,100,50
2011,02510505,Rockland,"Rockland Senior High",BIO,White,7,6,56,47,49,41,8,7,120,98,57.1
2011,02510505,Rockland,"Rockland Senior High",BIO,"Special Ed",1,5,0,0,15,79,3,16,19,100,50
2011,02510505,Rockland,"Rockland Senior High",BIO,"Non-Title 1",9,7,58,42,58,42,12,9,137,98,52.5
2011,02520000,Rockport,District,BIO,"All Students",18,25,43,60,10,14,1,1,72,97,100
2011,02520000,Rockport,District,BIO,"Non-Low Income",18,27,39,59,8,12,1,2,66,97,100
2011,02520000,Rockport,District,BIO,Male,4,13,19,61,7,23,1,3,31,97,100
2011,02520000,Rockport,District,BIO,Female,14,34,24,59,3,7,0,0,41,98,100
2011,02520000,Rockport,District,BIO,"High Needs",0,0,12,57,8,38,1,5,21,100," "
2011,02520000,Rockport,District,BIO,White,15,23,41,63,8,12,1,2,65,97,100
2011,02520000,Rockport,District,BIO,"Special Ed",0,0,8,53,6,40,1,7,15,100," "
2011,02520000,Rockport,District,BIO,"Non-Title 1",18,25,43,60,10,14,1,1,72,97,100
2011,02520510,Rockport,"Rockport High",BIO,"All Students",17,24,43,61,9,13,1,1,70,97,100
2011,02520510,Rockport,"Rockport High",BIO,"Non-Low Income",17,26,39,60,8,12,1,2,65,97,100
2011,02520510,Rockport,"Rockport High",BIO,Male,4,13,19,63,6,20,1,3,30,97,100
2011,02520510,Rockport,"Rockport High",BIO,Female,13,33,24,60,3,8,0,0,40,98,100
2011,02520510,Rockport,"Rockport High",BIO,"High Needs",0,0,12,60,7,35,1,5,20,100," "
2011,02520510,Rockport,"Rockport High",BIO,White,14,22,41,65,7,11,1,2,63,97,100
2011,02520510,Rockport,"Rockport High",BIO,"Special Ed",0,0,8,53,6,40,1,7,15,100," "
2011,02520510,Rockport,"Rockport High",BIO,"Non-Title 1",17,24,43,61,9,13,1,1,70,97,100
2011,02580000,Salem,District,BIO,"All Students",30,10,109,36,115,38,52,17,306,99,46.4
2011,02580000,Salem,District,BIO,"Non-Low Income",23,19,50,42,36,31,9,8,118,99,50
2011,02580000,Salem,District,BIO,"Low Income",7,4,59,31,79,42,43,23,188,99,44.4
2011,02580000,Salem,District,BIO,Male,16,10,54,33,61,38,31,19,162,99,37.5
2011,02580000,Salem,District,BIO,Female,14,10,55,38,53,37,21,15,143,100,58.3
2011,02580000,Salem,District,BIO,"High Needs",8,4,62,29,97,45,50,23,217,99,47.7
2011,02580000,Salem,District,BIO,Black,0,0,4,27,9,60,2,13,15,100,25
2011,02580000,Salem,District,BIO,Hispanic/Latino,0,0,24,24,42,42,34,34,100,99,46.9
2011,02580000,Salem,District,BIO,White,24,14,67,40,61,37,14,8,166,99,50
2011,02580000,Salem,District,BIO,Multi-race,3,18,10,59,2,12,2,12,17,100," "
2011,02580000,Salem,District,BIO,"Formerly LEP",0,0,3,20,10,67,2,13,15,100,25
2011,02580000,Salem,District,BIO,LEP,0,0,3,11,8,29,17,61,28,97,37.5
2011,02580000,Salem,District,BIO,"LEP/Formerly LEP",0,0,6,14,18,42,19,44,43,98,35
2011,02580000,Salem,District,BIO,"Special Ed",2,3,6,8,43,57,25,33,76,99,43.8
2011,02580000,Salem,District,BIO,"Non-Title 1",30,10,109,36,114,37,52,17,305,99,46.4
2011,02580505,Salem,"Salem High",BIO,"All Students",29,10,106,38,104,37,43,15,282,100,46.4
2011,02580505,Salem,"Salem High",BIO,"Non-Low Income",23,21,48,45,30,28,6,6,107,100,50
2011,02580505,Salem,"Salem High",BIO,"Low Income",6,3,58,33,74,42,37,21,175,99,45.8
2011,02580505,Salem,"Salem High",BIO,Male,15,10,53,35,56,37,26,17,150,99,50
2011,02580505,Salem,"Salem High",BIO,Female,14,11,53,40,48,36,17,13,132,100,43.8
2011,02580505,Salem,"Salem High",BIO,"High Needs",7,4,61,31,88,44,42,21,198,100,45.8
2011,02580505,Salem,"Salem High",BIO,Black,0,0,4,27,9,60,2,13,15,100,25
2011,02580505,Salem,"Salem High",BIO,Hispanic/Latino,0,0,24,26,40,43,29,31,93,99,50
2011,02580505,Salem,"Salem High",BIO,White,24,16,65,43,53,35,10,7,152,100,50
2011,02580505,Salem,"Salem High",BIO,Multi-race,3,19,9,56,2,13,2,13,16,100," "
2011,02580505,Salem,"Salem High",BIO,"Formerly LEP",0,0,3,21,10,71,1,7,14,100," "
2011,02580505,Salem,"Salem High",BIO,LEP,0,0,3,11,8,30,16,59,27,97,37.5
2011,02580505,Salem,"Salem High",BIO,"LEP/Formerly LEP",0,0,6,15,18,44,17,41,41,98,37.5
2011,02580505,Salem,"Salem High",BIO,"Special Ed",2,3,6,10,36,57,19,30,63,100," "
2011,02580505,Salem,"Salem High",BIO,"Non-Title 1",29,10,106,38,104,37,43,15,282,100,46.4
2011,02610000,Sandwich,District,BIO,"All Students",0,0,7,37,7,37,5,26,19,79,79.2
2011,02610000,Sandwich,District,BIO,"Non-Low Income",0,0,4,29,7,50,3,21,14,82,78.6
2011,02610000,Sandwich,District,BIO,Male,0,0,5,50,4,40,1,10,10,77,88.9
2011,02610000,Sandwich,District,BIO,"High Needs",0,0,5,33,5,33,5,33,15,83,76.8
2011,02610000,Sandwich,District,BIO,White,0,0,6,33,7,39,5,28,18,78,77.9
2011,02610000,Sandwich,District,BIO,"Special Ed",0,0,4,29,5,36,5,36,14,93,75
2011,02610000,Sandwich,District,BIO,"Non-Title 1",0,0,7,37,7,37,5,26,19,79,79.2
2011,02610505,Sandwich,"Sandwich High",BIO,"All Students",0,0,6,38,7,44,3,19,16,80,76.6
2011,02610505,Sandwich,"Sandwich High",BIO,"Non-Low Income",0,0,4,33,7,58,1,8,12,86,75
2011,02610505,Sandwich,"Sandwich High",BIO,"High Needs",0,0,4,33,5,42,3,25,12,86,72.9
2011,02610505,Sandwich,"Sandwich High",BIO,White,0,0,5,33,7,47,3,20,15,79,75
2011,02610505,Sandwich,"Sandwich High",BIO,"Special Ed",0,0,3,27,5,45,3,27,11,100,70.5
2011,02610505,Sandwich,"Sandwich High",BIO,"Non-Title 1",0,0,6,38,7,44,3,19,16,80,76.6
2011,02620000,Saugus,District,BIO,"All Students",18,11,89,54,43,26,14,9,164,99,75
2011,02620000,Saugus,District,BIO,"Non-Low Income",16,13,65,54,33,27,7,6,121,99,75
2011,02620000,Saugus,District,BIO,"Low Income",2,5,24,56,10,23,7,16,43,100," "
2011,02620000,Saugus,District,BIO,Male,9,11,45,54,23,27,7,8,84,99,50
2011,02620000,Saugus,District,BIO,Female,9,11,44,55,20,25,7,9,80,100,100
2011,02620000,Saugus,District,BIO,"High Needs",2,4,27,49,14,25,12,22,55,100,75
2011,02620000,Saugus,District,BIO,Hispanic/Latino,0,0,7,44,5,31,4,25,16,100," "
2011,02620000,Saugus,District,BIO,White,17,13,78,57,32,24,9,7,136,99,100
2011,02620000,Saugus,District,BIO,"Special Ed",0,0,4,21,5,26,10,53,19,100,75
2011,02620000,Saugus,District,BIO,"Non-Title 1",18,11,89,54,43,26,14,9,164,99,75
2011,02620505,Saugus,"Saugus High",BIO,"All Students",17,11,87,55,41,26,13,8,158,99,100
2011,02620505,Saugus,"Saugus High",BIO,"Non-Low Income",15,13,63,55,31,27,6,5,115,99,100
2011,02620505,Saugus,"Saugus High",BIO,"Low Income",2,5,24,56,10,23,7,16,43,100," "
2011,02620505,Saugus,"Saugus High",BIO,Male,9,11,44,54,22,27,7,9,82,99," "
2011,02620505,Saugus,"Saugus High",BIO,Female,8,11,43,57,19,25,6,8,76,100,100
2011,02620505,Saugus,"Saugus High",BIO,"High Needs",2,4,27,51,13,25,11,21,53,100,100
2011,02620505,Saugus,"Saugus High",BIO,Hispanic/Latino,0,0,6,43,4,29,4,29,14,100," "
2011,02620505,Saugus,"Saugus High",BIO,White,16,12,77,58,32,24,8,6,133,99,100
2011,02620505,Saugus,"Saugus High",BIO,"Special Ed",0,0,4,24,4,24,9,53,17,100,100
2011,02620505,Saugus,"Saugus High",BIO,"Non-Title 1",17,11,87,55,41,26,13,8,158,99,100
2011,02640000,Scituate,District,PHY,"All Students",55,29,90,47,38,20,9,5,192,99,85.7
2011,02640000,Scituate,District,PHY,"Non-Low Income",53,31,80,47,31,18,5,3,169,99,83.3
2011,02640000,Scituate,District,PHY,"Low Income",2,9,10,43,7,30,4,17,23,100,100
2011,02640000,Scituate,District,PHY,Male,24,28,38,44,21,24,4,5,87,99,91.7
2011,02640000,Scituate,District,PHY,Female,31,30,52,50,17,16,5,5,105,100,81.3
2011,02640000,Scituate,District,PHY,"High Needs",3,6,18,38,18,38,8,17,47,100,62.5
2011,02640000,Scituate,District,PHY,White,54,30,86,48,31,17,8,4,179,99,87.5
2011,02640000,Scituate,District,PHY,"Special Ed",1,3,9,30,12,40,8,27,30,100,62.5
2011,02640000,Scituate,District,PHY,"Non-Title 1",55,29,90,47,38,20,9,5,192,99,85.7
2011,02640505,Scituate,"Scituate High School",PHY,"All Students",55,29,88,46,38,20,9,5,190,99,80
2011,02640505,Scituate,"Scituate High School",PHY,"Non-Low Income",53,32,79,47,31,18,5,3,168,99,80
2011,02640505,Scituate,"Scituate High School",PHY,"Low Income",2,9,9,41,7,32,4,18,22,100," "
2011,02640505,Scituate,"Scituate High School",PHY,Male,24,28,36,42,21,25,4,5,85,99,75
2011,02640505,Scituate,"Scituate High School",PHY,Female,31,30,52,50,17,16,5,5,105,100,81.3
2011,02640505,Scituate,"Scituate High School",PHY,"High Needs",3,7,17,37,18,39,8,17,46,100,25
2011,02640505,Scituate,"Scituate High School",PHY,White,54,31,84,47,31,18,8,5,177,99,81.3
2011,02640505,Scituate,"Scituate High School",PHY,"Special Ed",1,3,8,28,12,41,8,28,29,100,25
2011,02640505,Scituate,"Scituate High School",PHY,"Non-Title 1",55,29,88,46,38,20,9,5,190,99,80
2011,02650000,Seekonk,District,BIO,"All Students",42,28,82,54,24,16,3,2,151,99,88.5
2011,02650000,Seekonk,District,BIO,"Non-Low Income",39,30,70,54,17,13,3,2,129,98,87.9
2011,02650000,Seekonk,District,BIO,"Low Income",3,14,12,55,7,32,0,0,22,100,90.8
2011,02650000,Seekonk,District,BIO,Male,23,31,39,52,11,15,2,3,75,99,88.4
2011,02650000,Seekonk,District,BIO,Female,19,25,43,57,13,17,1,1,76,99,88.6
2011,02650000,Seekonk,District,BIO,"High Needs",4,10,22,55,12,30,2,5,40,98,85.4
2011,02650000,Seekonk,District,BIO,White,38,27,79,55,23,16,3,2,143,99,88
2011,02650000,Seekonk,District,BIO,"Special Ed",1,5,10,53,6,32,2,11,19,95,79.2
2011,02650000,Seekonk,District,BIO,"Non-Title 1",42,28,82,54,24,16,3,2,151,99,88.5
2011,02650505,Seekonk,"Seekonk High",BIO,"All Students",42,28,81,54,24,16,3,2,150,99,88.5
2011,02650505,Seekonk,"Seekonk High",BIO,"Non-Low Income",39,30,69,54,17,13,3,2,128,99,87.9
2011,02650505,Seekonk,"Seekonk High",BIO,"Low Income",3,14,12,55,7,32,0,0,22,100,90.8
2011,02650505,Seekonk,"Seekonk High",BIO,Male,23,31,38,51,11,15,2,3,74,100,88.4
2011,02650505,Seekonk,"Seekonk High",BIO,Female,19,25,43,57,13,17,1,1,76,99,88.6
2011,02650505,Seekonk,"Seekonk High",BIO,"High Needs",4,10,22,55,12,30,2,5,40,100,85.4
2011,02650505,Seekonk,"Seekonk High",BIO,White,38,27,78,55,23,16,3,2,142,99,88
2011,02650505,Seekonk,"Seekonk High",BIO,"Special Ed",1,5,10,53,6,32,2,11,19,100,79.2
2011,02650505,Seekonk,"Seekonk High",BIO,"Non-Title 1",42,28,81,54,24,16,3,2,150,99,88.5
2011,02660000,Sharon,District,PHY,"All Students",171,56,115,38,16,5,1,0,303,100," "
2011,02660000,Sharon,District,PHY,"Non-Low Income",167,60,102,36,10,4,1,0,280,100," "
2011,02660000,Sharon,District,PHY,"Low Income",4,17,13,57,6,26,0,0,23,100," "
2011,02660000,Sharon,District,PHY,Male,86,59,50,34,9,6,1,1,146,100," "
2011,02660000,Sharon,District,PHY,Female,84,54,65,42,7,4,0,0,156,100," "
2011,02660000,Sharon,District,PHY,"High Needs",12,24,30,59,8,16,1,2,51,100," "
2011,02660000,Sharon,District,PHY,Black,2,11,12,67,3,17,1,6,18,100," "
2011,02660000,Sharon,District,PHY,Asian,39,83,7,15,1,2,0,0,47,100," "
2011,02660000,Sharon,District,PHY,Hispanic/Latino,2,18,7,64,2,18,0,0,11,100," "
2011,02660000,Sharon,District,PHY,White,121,56,86,40,10,5,0,0,217,100," "
2011,02660000,Sharon,District,PHY,"Special Ed",5,17,20,69,3,10,1,3,29,100," "
2011,02660000,Sharon,District,PHY,"Non-Title 1",171,56,115,38,16,5,1,0,303,100," "
2011,02660505,Sharon,"Sharon High",PHY,"All Students",169,57,113,38,16,5,1,0,299,100," "
2011,02660505,Sharon,"Sharon High",PHY,"Non-Low Income",165,60,101,36,10,4,1,0,277,100," "
2011,02660505,Sharon,"Sharon High",PHY,"Low Income",4,18,12,55,6,27,0,0,22,100," "
2011,02660505,Sharon,"Sharon High",PHY,Male,86,60,48,33,9,6,1,1,144,100," "
2011,02660505,Sharon,"Sharon High",PHY,Female,83,54,65,42,7,5,0,0,155,100," "
2011,02660505,Sharon,"Sharon High",PHY,"High Needs",12,24,28,57,8,16,1,2,49,100," "
2011,02660505,Sharon,"Sharon High",PHY,Black,2,12,11,65,3,18,1,6,17,100," "
2011,02660505,Sharon,"Sharon High",PHY,Asian,38,84,6,13,1,2,0,0,45,100," "
2011,02660505,Sharon,"Sharon High",PHY,Hispanic/Latino,2,18,7,64,2,18,0,0,11,100," "
2011,02660505,Sharon,"Sharon High",PHY,White,121,56,86,40,10,5,0,0,217,100," "
2011,02660505,Sharon,"Sharon High",PHY,"Special Ed",5,18,19,68,3,11,1,4,28,100," "
2011,02660505,Sharon,"Sharon High",PHY,"Non-Title 1",169,57,113,38,16,5,1,0,299,100," "
2011,02710000,Shrewsbury,District,BIO,"All Students",75,61,37,30,7,6,4,3,123,100,79.2
2011,02710000,Shrewsbury,District,BIO,"Non-Low Income",70,65,31,29,5,5,2,2,108,100,72.9
2011,02710000,Shrewsbury,District,BIO,"Low Income",5,33,6,40,2,13,2,13,15,100,91.7
2011,02710000,Shrewsbury,District,BIO,Male,30,57,15,28,6,11,2,4,53,100,78.3
2011,02710000,Shrewsbury,District,BIO,Female,45,64,22,31,1,1,2,3,70,100,83.3
2011,02710000,Shrewsbury,District,BIO,"High Needs",6,27,7,32,6,27,3,14,22,100,72.5
2011,02710000,Shrewsbury,District,BIO,Asian,28,82,5,15,1,3,0,0,34,100,91.7
2011,02710000,Shrewsbury,District,BIO,White,45,56,30,37,3,4,3,4,81,100,81.8
2011,02710000,Shrewsbury,District,BIO,"Special Ed",1,9,2,18,5,45,3,27,11,100,50
2011,02710000,Shrewsbury,District,BIO,"Non-Title 1",75,61,37,30,7,6,4,3,123,100,79.2
2011,02710000,Shrewsbury,District,PHY,"All Students",107,37,146,50,34,12,4,1,291,100,100
2011,02710000,Shrewsbury,District,PHY,"Non-Low Income",99,42,110,47,21,9,3,1,233,100," "
2011,02710000,Shrewsbury,District,PHY,"Low Income",8,14,36,62,13,22,1,2,58,98,100
2011,02710000,Shrewsbury,District,PHY,Male,49,37,69,52,13,10,1,1,132,100,100
2011,02710000,Shrewsbury,District,PHY,Female,58,36,77,48,21,13,3,2,159,99," "
2011,02710000,Shrewsbury,District,PHY,"High Needs",14,14,53,54,27,28,4,4,98,99,100
2011,02710000,Shrewsbury,District,PHY,Asian,15,58,7,27,3,12,1,4,26,100,100
2011,02710000,Shrewsbury,District,PHY,White,90,36,130,52,26,10,3,1,249,100," "
2011,02710000,Shrewsbury,District,PHY,"Special Ed",5,10,19,40,21,44,3,6,48,100," "
2011,02710000,Shrewsbury,District,PHY,"Non-Title 1",107,37,146,50,34,12,4,1,291,100,100
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,"All Students",72,67,30,28,2,2,3,3,107,100,80.8
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,"Non-Low Income",67,70,25,26,2,2,2,2,96,100,71.9
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,"Low Income",5,45,5,45,0,0,1,9,11,100,95
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,Male,29,66,12,27,1,2,2,5,44,100,81.8
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,Female,43,68,18,29,1,2,1,2,63,100,75
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,"High Needs",6,40,6,40,1,7,2,13,15,100,78.6
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,Asian,28,82,5,15,1,3,0,0,34,100,91.7
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,White,42,61,24,35,1,1,2,3,69,100,81.3
2011,02710505,Shrewsbury,"Shrewsbury Sr High",BIO,"Non-Title 1",72,67,30,28,2,2,3,3,107,100,80.8
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,"All Students",107,37,145,50,33,11,4,1,289,100,100
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,"Non-Low Income",99,43,109,47,20,9,3,1,231,100," "
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,"Low Income",8,14,36,62,13,22,1,2,58,98,100
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,Male,49,37,68,52,13,10,1,1,131,100,100
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,Female,58,37,77,49,20,13,3,2,158,99," "
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,"High Needs",14,14,53,54,27,28,4,4,98,99,100
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,Asian,15,60,6,24,3,12,1,4,25,100,100
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,White,90,36,130,52,25,10,3,1,248,100," "
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,"Special Ed",5,10,19,40,21,44,3,6,48,100," "
2011,02710505,Shrewsbury,"Shrewsbury Sr High",PHY,"Non-Title 1",107,37,145,50,33,11,4,1,289,100,100
2011,02730000,Somerset,District,BIO,"All Students",0,0,5,50,2,20,3,30,10,91,62.5
2011,02730000,Somerset,District,PHY,"All Students",65,25,107,42,72,28,11,4,255,100,87.5
2011,02730000,Somerset,District,PHY,"Non-Low Income",63,28,97,42,60,26,9,4,229,100,75
2011,02730000,Somerset,District,PHY,"Low Income",2,8,10,38,12,46,2,8,26,100,100
2011,02730000,Somerset,District,PHY,Male,44,38,48,41,22,19,3,3,117,100,100
2011,02730000,Somerset,District,PHY,Female,21,15,59,43,50,36,8,6,138,100,75
2011,02730000,Somerset,District,PHY,"High Needs",2,5,13,30,23,52,6,14,44,100,100
2011,02730000,Somerset,District,PHY,White,61,26,100,43,64,27,10,4,235,100,87.5
2011,02730000,Somerset,District,PHY,"Special Ed",0,0,4,19,12,57,5,24,21,100," "
2011,02730000,Somerset,District,PHY,"Non-Title 1",65,25,107,42,72,28,11,4,255,100,87.5
2011,02730505,Somerset,"Somerset High",PHY,"All Students",65,26,106,43,69,28,9,4,249,100,100
2011,02730505,Somerset,"Somerset High",PHY,"Non-Low Income",63,28,96,43,58,26,8,4,225,100,100
2011,02730505,Somerset,"Somerset High",PHY,"Low Income",2,8,10,42,11,46,1,4,24,100,100
2011,02730505,Somerset,"Somerset High",PHY,Male,44,38,47,41,22,19,3,3,116,100,100
2011,02730505,Somerset,"Somerset High",PHY,Female,21,16,59,44,47,35,6,5,133,100,100
2011,02730505,Somerset,"Somerset High",PHY,"High Needs",2,5,13,33,21,53,4,10,40,100,100
2011,02730505,Somerset,"Somerset High",PHY,White,61,27,99,43,61,27,9,4,230,100,100
2011,02730505,Somerset,"Somerset High",PHY,"Special Ed",0,0,4,21,11,58,4,21,19,100," "
2011,02730505,Somerset,"Somerset High",PHY,"Non-Title 1",65,26,106,43,69,28,9,4,249,100,100
2011,02740000,Somerville,District,BIO,"All Students",45,15,120,41,89,30,40,14,294,98,50
2011,02740000,Somerville,District,BIO,"Non-Low Income",24,28,33,38,21,24,8,9,86,99,12.5
2011,02740000,Somerville,District,BIO,"Low Income",21,10,87,42,68,33,32,15,208,97,62.5
2011,02740000,Somerville,District,BIO,Male,16,11,50,35,54,38,23,16,143,97,33.3
2011,02740000,Somerville,District,BIO,Female,29,19,70,46,35,23,17,11,151,99,100
2011,02740000,Somerville,District,BIO,"High Needs",21,9,89,38,83,36,39,17,232,98,50
2011,02740000,Somerville,District,BIO,Black,3,6,24,45,13,25,13,25,53,98,25
2011,02740000,Somerville,District,BIO,Asian,6,23,14,54,6,23,0,0,26,100," "
2011,02740000,Somerville,District,BIO,Hispanic/Latino,12,11,42,37,41,36,18,16,113,97,50
2011,02740000,Somerville,District,BIO,White,23,24,37,39,27,28,9,9,96,97,75
2011,02740000,Somerville,District,BIO,"Formerly LEP",1,5,12,57,6,29,2,10,21,100," "
2011,02740000,Somerville,District,BIO,LEP,1,3,3,10,15,48,12,39,31,99," "
2011,02740000,Somerville,District,BIO,"LEP/Formerly LEP",2,4,15,29,21,40,14,27,52,99," "
2011,02740000,Somerville,District,BIO,"Special Ed",0,0,7,11,32,52,22,36,61,94,37.5
2011,02740000,Somerville,District,BIO,"Non-Title 1",45,15,120,41,89,30,40,14,294,98,50
2011,02740000,Somerville,District,PHY,"All Students",1,7,5,36,4,29,4,29,14,100," "
2011,02740000,Somerville,District,PHY,"Low Income",1,8,4,33,4,33,3,25,12,100," "
2011,02740000,Somerville,District,PHY,Male,1,9,5,45,3,27,2,18,11,100," "
2011,02740000,Somerville,District,PHY,"High Needs",1,8,5,38,4,31,3,23,13,100," "
2011,02740000,Somerville,District,PHY,"Non-Title 1",1,8,5,42,3,25,3,25,12,100," "
2011,02740505,Somerville,"Somerville High",BIO,"All Students",44,16,116,43,81,30,31,11,272,99,58.3
2011,02740505,Somerville,"Somerville High",BIO,"Non-Low Income",24,30,33,41,20,25,4,5,81,100," "
2011,02740505,Somerville,"Somerville High",BIO,"Low Income",20,10,83,43,61,32,27,14,191,98,58.3
2011,02740505,Somerville,"Somerville High",BIO,Male,16,12,48,37,48,37,17,13,129,99,37.5
2011,02740505,Somerville,"Somerville High",BIO,Female,28,20,68,48,33,23,14,10,143,99,100
