FY_CODE,WPI_ORG_NAME,ORG_CODE,ORG_TYP_CODE,WPI_SPOP_FLNE_CNT,WPI_SPOP_FLNE_PCT,WPI_SPOP_LEP_CNT,WPI_SPOP_LEP_PCT,WPI_SPOP_SPED_CNT,WPI_SPOP_SPED_PCT,WPI_SPOP_FLUNCH_CNT,WPI_SPOP_FLUNCH_PCT,WPI_SPOP_FLUNCH_FR_CNT,WPI_SPOP_FLUNCH_FR_PCT,WPI_SPOP_FLUNCH_RP_CNT,WPI_SPOP_FLUNCH_RP_PCT,WPI_SPOP_HN_CNT,WPI_SPOP_HN_PCT
2003,"Intermediate Elementary",01700040,6,179,22.7,98,12.4,0,0,206,26.1,,,,,,
2003,"Marlborough Middle",01700305,6,118,15,50,6.4,0,0,215,27.3,,,,,,
2003,"Marlborough High",01700505,6,189,12.6,168,11.2,0,0,261,17.3,,,,,,
2003,Marshfield,01710000,5,15,0.3,5,0.1,644,13.8,298,6.4,,,,,,
2003,"Eames School",01710005,6,1,0.3,1,0.3,0,0,2,0.6,,,,,,
2003,"South River",01710010,6,2,0.4,0,0,0,0,18,3.4,,,,,,
2003,"Daniel Webster",01710015,6,0,0,0,0,0,0,36,8.5,,,,,,
2003,"Gov Edward Winslow",01710020,6,1,0.2,0,0,0,0,37,8,,,,,,
2003,"Martinson Elementary",01710025,6,3,0.6,0,0,0,0,20,3.7,,,,,,
2003,"Furnace Brook Middle",01710310,6,3,0.3,1,0.1,0,0,83,8,,,,,,
2003,"Marshfield High",01710505,6,5,0.4,3,0.2,0,0,102,7.9,,,,,,
2003,Mashpee,01720000,5,0,0,0,0,388,17.5,91,4.1,,,,,,
2003,"Kenneth Coombs School",01720005,6,0,0,0,0,0,0,0,0,,,,,,
2003,"Quashnet School",01720035,6,0,0,0,0,0,0,14,1.9,,,,,,
2003,"Mashpee High",01720505,6,0,0,0,0,0,0,77,6.9,,,,,,
2003,Mattapoisett,01730000,5,0,0,0,0,69,12.5,35,6.3,,,,,,
2003,Center,01730005,6,0,0,0,0,0,0,17,5.7,,,,,,
2003,"Old Hammondtown",01730010,6,0,0,0,0,0,0,18,7.1,,,,,,
2003,Maynard,01740000,5,56,3.9,0,0,150,10.5,175,12.2,,,,,,
2003,"Green Meadow",01740010,6,8,1.6,0,0,0,0,62,12.1,,,,,,
2003,"Fowler School",01740305,6,30,5.1,0,0,0,0,84,14.4,,,,,,
2003,"Maynard High",01740505,6,18,5.4,0,0,0,0,29,8.6,,,,,,
2003,Medfield,01750000,5,64,2.1,2,0.1,332,11.1,44,1.5,,,,,,
2003,"Memorial School",01750003,6,1,0.2,0,0,0,0,7,1.4,,,,,,
2003,"Dale Street",01750005,6,14,2.9,2,0.4,0,0,7,1.5,,,,,,
2003,"Ralph Wheelock School",01750007,6,10,2,0,0,0,0,10,2,,,,,,
2003,"Thomas Blake Middle",01750305,6,19,2.5,0,0,0,0,13,1.7,,,,,,
2003,"Medfield Senior High",01750505,6,20,2.7,0,0,0,0,7,0.9,,,,,,
2003,Medford,01760000,5,849,18,686,14.5,770,16.3,993,21,,,,,,
2003,"Lorin L Dame",01760020,6,59,23.4,59,23.4,0,0,76,30.2,,,,,,
2003,"George Davenport",01760025,6,16,9.1,16,9.1,0,0,19,10.8,,,,,,
2003,"Forest Park",01760030,6,4,3.8,2,1.9,0,0,9,8.6,,,,,,
2003,Franklin,01760035,6,24,17.3,24,17.3,0,0,25,18,,,,,,
2003,Gleason,01760045,6,11,5,11,5,0,0,19,8.6,,,,,,
2003,Hervey,01760055,6,7,5.5,7,5.5,0,0,21,16.5,,,,,,
2003,Kennedy/Lincoln,01760062,6,87,27.6,87,27.6,0,0,145,46,,,,,,
2003,"John J McGlynn Elementary School",01760068,6,245,21.3,242,21,0,0,300,26,,,,,,
2003,"Swan Elementary",01760075,6,35,26.7,35,26.7,0,0,41,31.3,,,,,,
2003,"Brooks School",01760130,6,0,0,0,0,0,0,0,0,,,,,,
2003,"Christopher Columbus",01760140,6,0,0,0,0,0,0,0,0,,,,,,
2003,"Milton Fuller Roberts",01760150,6,0,0,0,0,0,0,0,0,,,,,,
2003,"Madeleine Dugger Andrews",01760315,6,79,13.4,41,7,0,0,114,19.4,,,,,,
2003,"Medford High",01760505,6,272,21.5,154,12.2,0,0,166,13.1,,,,,,
2003,Curtis-Tufts,01760510,6,0,0,0,0,0,0,14,56,,,,,,
2003,"Medford Voc Tech High",01760605,6,10,4.4,8,3.5,0,0,44,19.5,,,,,,
2003,Medway,01770000,5,0,0,0,0,411,14.4,85,3,,,,,,
2003,"Francis J Burke Elem",01770010,6,0,0,0,0,0,0,4,1.4,,,,,,
2003,"John D Mc Govern Elem",01770013,6,0,0,0,0,0,0,16,3.3,,,,,,
2003,"Memorial Elementary",01770015,6,0,0,0,0,0,0,25,3.5,,,,,,
2003,"Medway Middle",01770305,6,0,0,0,0,0,0,22,3.3,,,,,,
2003,"Medway High",01770505,6,0,0,0,0,0,0,18,2.5,,,,,,
2003,Melrose,01780000,5,57,1.6,52,1.5,571,16.3,227,6.5,,,,,,
2003,"Decius Beebe",01780005,6,9,3.9,8,3.4,0,0,26,11.2,,,,,,
2003,"Herbert Clark Hoover",01780017,6,4,1.5,4,1.5,0,0,13,4.8,,,,,,
2003,Lincoln,01780020,6,16,5.2,15,4.8,0,0,51,16.5,,,,,,
2003,"Horace Mann",01780025,6,4,1.5,4,1.5,0,0,14,5.3,,,,,,
2003,Roosevelt,01780035,6,3,1,2,0.7,0,0,16,5.5,,,,,,
2003,Winthrop,01780050,6,0,0,0,0,0,0,5,1.4,,,,,,
2003,"Melrose Middle",01780305,6,13,1.6,12,1.5,0,0,39,4.9,,,,,,
2003,"Melrose High",01780505,6,8,0.8,7,0.7,0,0,63,6.4,,,,,,
2003,Methuen,01810000,5,1115,15.7,367,5.2,904,12.7,1788,25.2,,,,,,
2003,"Pleasant Valley School",01810004,6,5,31.3,0,0,0,0,8,50,,,,,,
2003,"Marsh Grammar School",01810030,6,180,12.3,104,7.1,0,0,349,23.9,,,,,,
2003,"Comprehensive Grammar School",01810050,6,176,15.7,82,7.3,0,0,206,18.3,,,,,,
2003,"Tenney Grammar School",01810055,6,210,15.7,62,4.6,0,0,456,34.1,,,,,,
2003,"Donald P Timony Grammar",01810060,6,238,18,69,5.2,0,0,410,30.9,,,,,,
2003,"Methuen High",01810505,6,306,16.7,50,2.7,0,0,359,19.6,,,,,,
2003,Middleborough,01820000,5,11,0.3,3,0.1,573,15.5,512,13.8,,,,,,
2003,"Henry B Burkland Intermed",01820008,6,2,0.2,0,0,0,0,219,25.2,,,,,,
2003,"Lincoln D Lynch School",01820020,6,4,1.6,3,1.2,0,0,26,10.2,,,,,,
2003,"Mary K. Goode Elementary School",01820025,6,2,0.4,0,0,0,0,98,18.3,,,,,,
2003,"School Street Sch",01820035,6,0,0,0,0,0,0,16,12.5,,,,,,
2003,"John T. Nichols Middle",01820305,6,2,0.2,0,0,0,0,89,9.2,,,,,,
2003,"Middleborough High",01820505,6,1,0.1,0,0,0,0,64,6.7,,,,,,
2003,Middleton,01840000,5,5,0.7,0,0,98,13.9,10,1.4,,,,,,
2003,"Fuller Meadow",01840003,6,4,1,0,0,0,0,6,1.5,,,,,,
2003,Howe-Manning,01840005,6,1,0.3,0,0,0,0,4,1.3,,,,,,
2003,Milford,01850000,5,529,12.9,162,4,523,12.8,643,15.7,,,,,,
2003,Memorial,01850010,6,67,13,42,8.1,0,0,60,11.6,,,,,,
2003,Brookside,01850065,6,25,5.3,7,1.5,0,0,67,14.1,,,,,,
2003,"Shining Star ECC",01850075,6,2,2.3,0,0,0,0,1,1.1,,,,,,
2003,Woodland,01850090,6,68,11.1,29,4.7,0,0,104,17,,,,,,
2003,"Stacy Middle",01850305,6,139,14.3,40,4.1,0,0,181,18.7,,,,,,
2003,"Milford Middle East",01850310,6,38,11.9,11,3.5,0,0,68,21.4,,,,,,
2003,"Milford High",01850505,6,190,16.9,33,2.9,0,0,162,14.5,,,,,,
2003,Millbury,01860000,5,33,1.7,4,0.2,269,14,207,10.7,,,,,,
2003,"Elmwood Street",01860017,6,13,2.1,1,0.2,0,0,82,13.5,,,,,,
2003,"Raymond E. Shaw Elementary",01860025,6,6,1.2,0,0,0,0,61,12.1,,,,,,
2003,"Millbury Jr/Sr High",01860505,6,14,1.7,3,0.4,0,0,64,7.8,,,,,,
2003,Millis,01870000,5,35,2.6,3,0.2,177,13.3,133,10,,,,,,
2003,"Clyde F Brown",01870005,6,26,4.2,3,0.5,0,0,74,11.8,,,,,,
2003,"Millis Middle",01870020,6,4,1,0,0,0,0,45,10.8,,,,,,
2003,"Millis High School",01870505,6,5,1.8,0,0,0,0,14,4.9,,,,,,
2003,Milton,01890000,5,183,5.1,10,0.3,520,14.5,231,6.4,,,,,,
2003,Collicot,01890005,6,17,4.3,2,0.5,0,0,18,4.5,,,,,,
2003,"Cunningham School",01890007,6,10,1.7,2,0.3,0,0,10,1.7,,,,,,
2003,Glover,01890010,6,4,1.2,0,0,0,0,9,2.7,,,,,,
2003,Tucker,01890020,6,41,10.8,0,0,0,0,50,13.2,,,,,,
2003,"Charles S Pierce Middle",01890410,6,37,4.2,3,0.3,0,0,70,8,,,,,,
2003,"Milton High",01890505,6,74,7.2,3,0.3,0,0,74,7.2,,,,,,
2003,Monson,01910000,5,13,0.9,0,0,227,15.3,203,13.7,,,,,,
2003,"Hillside Elementary",01910005,6,0,0,0,0,0,0,0,0,,,,,,
2003,"Quarry Hill Comm",01910025,6,7,1.2,0,0,0,0,86,14.4,,,,,,
2003,"Granite Valley Middle",01910310,6,4,0.8,0,0,0,0,78,16.3,,,,,,
2003,"Monson High School",01910505,6,2,0.5,0,0,0,0,39,10,,,,,,
2003,Nahant,01960000,5,5,2.4,1,0.5,27,13,6,2.9,,,,,,
2003,Johnson,01960010,6,5,2.4,1,0.5,0,0,6,2.9,,,,,,
2003,Nantucket,01970000,5,49,4.3,37,3.2,167,14.6,82,7.2,,,,,,
2003,"Nantucket Elementary",01970005,6,32,6.3,27,5.3,0,0,44,8.6,,,,,,
2003,"Cyrus Peirce",01970010,6,7,2.5,4,1.5,0,0,24,8.7,,,,,,
2003,"Nantucket High",01970505,6,10,2.8,6,1.7,0,0,14,4,,,,,,
2003,Natick,01980000,5,279,6.1,61,1.3,775,17,260,5.7,,,,,,
2003,Bennett-Hemenway,01980005,6,20,3.6,0,0,0,0,16,2.9,,,,,,
2003,Brown,01980010,6,79,19.1,34,8.2,0,0,27,6.5,,,,,,
2003,Johnson,01980031,6,5,2.4,0,0,0,0,21,10,,,,,,
2003,"Lilja Elementary",01980035,6,15,3.7,0,0,0,0,13,3.2,,,,,,
2003,Memorial,01980043,6,17,3.5,0,0,0,0,12,2.5,,,,,,
2003,"J F Kennedy Middle Sch",01980305,6,53,7.5,13,1.8,0,0,59,8.4,,,,,,
2003,"Wilson Middle",01980310,6,31,4.9,0,0,0,0,39,6.2,,,,,,
2003,"Natick High",01980505,6,59,5.1,14,1.2,0,0,73,6.3,,,,,,
2003,Needham,01990000,5,187,4,31,0.7,568,12.2,127,2.7,,,,,,
2003,Broadmeadow,01990005,6,3,1.1,0,0,0,0,2,0.7,,,,,,
2003,"John Eliot",01990020,6,25,9.2,10,3.7,0,0,24,8.8,,,,,,
2003,"Hillside Elementary",01990035,6,19,4.1,4,0.9,0,0,15,3.2,,,,,,
2003,"William Mitchell",01990040,6,11,2.4,4,0.9,0,0,10,2.2,,,,,,
2003,"Newman Elem",01990050,6,12,1.6,0,0,0,0,2,0.3,,,,,,
2003,"Pollard Middle",01990405,6,48,4.5,7,0.7,0,0,58,5.4,,,,,,
2003,"Needham High",01990505,6,69,5.1,6,0.4,0,0,16,1.2,,,,,,
2003,"New Bedford",02010000,5,2802,19.2,530,3.6,2619,18,9144,62.7,,,,,,
2003,"Ingraham Pre-School Ctr",02010001,6,96,45.1,37,17.4,0,0,142,66.7,,,,,,
2003,"Charles S Ashley",02010010,6,39,10.3,0,0,0,0,139,36.6,,,,,,
2003,"Elizabeth Carter Brooks",02010015,6,50,15.6,0,0,0,0,188,58.6,,,,,,
2003,"Elwyn G Campbell",02010020,6,80,23.7,0,0,0,0,242,71.6,,,,,,
2003,"James B Congdon",02010040,6,78,24.1,50,15.5,0,0,214,66.3,,,,,,
2003,"Sgt Wm H Carney Acad",02010045,6,65,9.1,0,0,0,0,493,69.2,,,,,,
2003,"John B Devalles",02010050,6,115,32.1,44,12.3,0,0,254,70.9,,,,,,
2003,"George H Dunbar",02010060,6,18,11.3,0,0,0,0,114,71.7,,,,,,
2003,"Alfred J Gomes",02010063,6,130,23.1,25,4.4,0,0,477,84.7,,,,,,
2003,"John Hannigan",02010070,6,117,35.8,52,15.9,0,0,282,86.2,,,,,,
2003,"Ellen R Hathaway",02010075,6,51,19.2,0,0,0,0,181,68.3,,,,,,
2003,Hayden/McFadden,02010078,6,193,20.7,108,11.6,0,0,844,90.6,,,,,,
2003,"Horatio A Kempton",02010085,6,16,8.8,0,0,0,0,117,64.3,,,,,,
2003,"Abraham Lincoln",02010095,6,44,13.7,0,0,0,0,184,57.1,,,,,,
2003,"Mt Pleasant",02010105,6,125,32.7,0,0,0,0,352,92.1,,,,,,
2003,"Sarah D Ottiwell",02010110,6,65,15.8,0,0,0,0,318,77.4,,,,,,
2003,"John Avery Parker",02010115,6,43,8.7,0,0,0,0,385,78.3,,,,,,
2003,"Phillips Avenue",02010120,6,21,10,0,0,0,0,185,87.7,,,,,,
2003,"Casmir Pulaski",02010123,6,62,8.8,0,0,0,0,246,34.8,,,,,,
2003,"Thomas R Rodman",02010125,6,29,14.4,0,0,0,0,141,70.1,,,,,,
2003,"Jireh Swift",02010130,6,10,4.1,0,0,0,0,105,43.6,,,,,,
2003,"William H Taylor",02010135,6,55,21.5,0,0,0,0,135,52.7,,,,,,
2003,"Betsey B Winslow",02010140,6,22,7.5,14,4.8,0,0,95,32.3,,,,,,
2003,"Keith Middle School",02010405,6,98,12.4,0,0,0,0,554,70.2,,,,,,
2003,"Normandin Middle School",02010410,6,183,20.2,0,0,0,0,513,56.6,,,,,,
2003,"Roosevelt Middle School",02010415,6,326,34.4,115,12.1,0,0,715,75.3,,,,,,
2003,"New Bedford High",02010505,6,659,20.1,85,2.6,0,0,1474,45,,,,,,
2003,"West Side Jr-Sr Hs",02010510,6,12,17.1,0,0,0,0,55,78.6,,,,,,
2003,Newburyport,02040000,5,20,0.8,10,0.4,326,13.7,120,5.1,,,,,,
2003,"Francis T Bresnahan Elem",02040005,6,5,1,5,1,0,0,27,5.4,,,,,,
2003,"George W Brown",02040010,6,1,0.3,0,0,0,0,7,2.4,,,,,,
2003,Kelley,02040020,6,0,0,0,0,0,0,7,5.8,,,,,,
2003,"Rupert A Nock Middle",02040305,6,9,1.3,3,0.4,0,0,55,7.7,,,,,,
2003,"Newburyport High",02040505,6,5,0.7,2,0.3,0,0,24,3.2,,,,,,
2003,Newton,02070000,5,1923,16.9,545,4.8,1927,17,539,4.7,,,,,,
2003,"A E Angier",02070005,6,27,6.8,0,0,0,0,4,1,,,,,,
2003,Bowen,02070015,6,88,26.2,46,13.7,0,0,27,8,,,,,,
2003,"C C Burr",02070020,6,59,19.7,31,10.3,0,0,35,11.7,,,,,,
2003,Cabot,02070025,6,13,3.7,2,0.6,0,0,13,3.7,,,,,,
2003,Countryside,02070040,6,101,22.2,42,9.2,0,0,17,3.7,,,,,,
2003,Franklin,02070055,6,70,18.2,32,8.3,0,0,21,5.5,,,,,,
2003,Lincoln-Eliot,02070070,6,49,22.3,38,17.3,0,0,57,25.9,,,,,,
2003,"Horace Mann",02070075,6,46,13.9,3,0.9,0,0,20,6.1,,,,,,
2003,Mason-Rice,02070080,6,21,5.8,0,0,0,0,13,3.6,,,,,,
2003,Peirce,02070100,6,8,3,3,1.1,0,0,12,4.4,,,,,,
2003,"Memorial Spaulding",02070105,6,105,23.9,53,12,0,0,7,1.6,,,,,,
2003,"Newton Early Childhood Center",02070108,6,14,11,0,0,0,0,0,0,,,,,,
2003,Underwood,02070115,6,55,18.7,43,14.6,0,0,25,8.5,,,,,,
2003,"John Ward",02070120,6,31,11,18,6.4,0,0,4,1.4,,,,,,
2003,Williams,02070125,6,61,23.5,38,14.6,0,0,13,5,,,,,,
2003,Zervas,02070130,6,32,11.1,14,4.9,0,0,14,4.9,,,,,,
2003,"Bigelow Middle",02070305,6,92,17.9,26,5.1,0,0,58,11.3,,,,,,
2003,"Charles E Brown Middle",02070310,6,119,15.7,15,2,0,0,45,6,,,,,,
2003,"F A Day Middle",02070315,6,115,14.2,20,2.5,0,0,41,5.1,,,,,,
2003,"Oak Hill Middle",02070320,6,168,28.1,43,7.2,0,0,32,5.4,,,,,,
2003,"Newton North High",02070505,6,342,15.6,53,2.4,0,0,55,2.5,,,,,,
2003,"Newton South High",02070510,6,307,21.9,25,1.8,0,0,26,1.9,,,,,,
2003,Norfolk,02080000,5,6,0.5,0,0,154,13.3,14,1.2,,,,,,
2003,Freeman-Centennial,02080005,6,5,0.8,0,0,0,0,11,1.7,,,,,,
2003,"H Olive Day",02080015,6,1,0.2,0,0,0,0,3,0.6,,,,,,
2003,"North Adams",02090000,5,35,1.6,23,1.1,356,16.8,872,41.1,,,,,,
2003,"J S Sullivan",02090008,6,4,1.3,4,1.3,0,0,160,51.4,,,,,,
2003,Greylock,02090015,6,11,4.8,4,1.7,0,0,124,53.9,,,,,,
2003,Brayton,02090035,6,11,2.4,11,2.4,0,0,233,50,,,,,,
2003,"Silvio O Conte Middle",02090305,6,5,1,3,0.6,0,0,257,50.5,,,,,,
2003,"Drury High",02090505,6,4,0.7,1,0.2,0,0,98,16.1,,,,,,
2003,Northampton,02100000,5,226,7.7,104,3.6,523,17.9,658,22.5,,,,,,
2003,"Bridge Street",02100005,6,35,10.6,19,5.8,0,0,107,32.4,,,,,,
2003,"Jackson Street",02100020,6,39,11.5,31,9.1,0,0,97,28.5,,,,,,
2003,Leeds,02100025,6,5,1.5,2,0.6,0,0,77,23.3,,,,,,
2003,"R. K. Finn Ryan Road",02100029,6,18,6.3,15,5.2,0,0,58,20.1,,,,,,
2003,"John F Kennedy Middle School",02100410,6,58,7.6,24,3.1,0,0,186,24.2,,,,,,
2003,"Northampton High",02100505,6,71,8.2,13,1.5,0,0,133,15.4,,,,,,
2003,"North Andover",02110000,5,306,7.1,44,1,471,10.9,157,3.6,,,,,,
2003,Atkinson,02110001,6,34,11.9,10,3.5,0,0,38,13.3,,,,,,
2003,Bradstreet,02110005,6,34,8.9,6,1.6,0,0,3,0.8,,,,,,
2003,Franklin,02110010,6,27,8.6,8,2.5,0,0,1,0.3,,,,,,
2003,Kittredge,02110015,6,6,3.2,4,2.1,0,0,6,3.2,,,,,,
2003,"Annie L Sargent School",02110018,6,24,3.9,1,0.2,0,0,2,0.3,,,,,,
2003,Thomson,02110020,6,24,7.5,4,1.3,0,0,26,8.2,,,,,,
2003,"North Andover Middle",02110305,6,82,7.4,7,0.6,0,0,61,5.5,,,,,,
2003,"North Andover High",02110505,6,75,6.7,4,0.4,0,0,20,1.8,,,,,,
2003,"North Attleborough",02120000,5,86,1.8,33,0.7,696,14.9,378,8.1,,,,,,
2003,"Allen Avenue",02120005,6,6,2.8,2,0.9,0,0,8,3.7,,,,,,
2003,"Amvet Boulevard",02120007,6,16,4,8,2,0,0,49,12.1,,,,,,
2003,Falls,02120010,6,3,1,0,0,0,0,31,10.8,,,,,,
2003,"Joseph W Martin Jr Elem",02120013,6,1,0.1,0,0,0,0,13,1.9,,,,,,
2003,"Roosevelt Avenue",02120015,6,4,1.6,0,0,0,0,23,9,,,,,,
2003,"North Attleborough ELC",02120020,6,9,7.1,6,4.7,0,0,5,3.9,,,,,,
2003,Community,02120030,6,11,3.1,3,0.8,0,0,68,19,,,,,,
2003,"North Attleborough Middle",02120305,6,22,1.8,6,0.5,0,0,128,10.6,,,,,,
2003,"North Attleboro High",02120505,6,14,1.2,8,0.7,0,0,53,4.6,,,,,,
2003,Northborough,02130000,5,50,2.5,9,0.5,259,13,79,4,,,,,,
2003,"Lincoln Street",02130003,6,9,2.7,0,0,0,0,10,3,,,,,,
2003,"Marguerite E Peaslee",02130014,6,14,4.7,0,0,0,0,1,0.3,,,,,,
2003,"Fannie E Proctor",02130015,6,14,4.5,1,0.3,0,0,19,6.1,,,,,,
2003,"Marion E Zeh",02130020,6,6,1.7,1,0.3,0,0,16,4.6,,,,,,
2003,"Robert E. Melican Middle School",02130305,6,7,1,7,1,0,0,33,4.7,,,,,,
2003,Northbridge,02140000,5,34,1.4,7,0.3,330,13.3,496,19.9,,,,,,
2003,"W Edward Balmer",02140001,6,6,1.2,0,0,0,0,116,24,,,,,,
2003,"Aldrich School",02140010,6,1,0.9,0,0,0,0,3,2.7,,,,,,
2003,"Northbridge Primary Sch",02140020,6,13,2.6,2,0.4,0,0,116,22.9,,,,,,
2003,"Northbridge Middle",02140305,6,10,1.3,4,0.5,0,0,170,21.5,,,,,,
2003,"Northbridge High",02140505,6,4,0.7,1,0.2,0,0,91,15.2,,,,,,
2003,"North Brookfield",02150000,5,0,0,0,0,70,8.6,170,21,,,,,,
2003,"North Brookfield Elem",02150015,6,0,0,0,0,0,0,112,23.9,,,,,,
2003,"North Brookfield High",02150505,6,0,0,0,0,0,0,58,17,,,,,,
2003,"North Reading",02170000,5,25,1,5,0.2,366,14.1,87,3.3,,,,,,
2003,"E Ethel Little School",02170003,6,6,1.3,0,0,0,0,12,2.5,,,,,,
2003,"L D Batchelder",02170005,6,2,0.5,0,0,0,0,6,1.5,,,,,,
2003,"J Turner Hood",02170010,6,0,0,0,0,0,0,16,3,,,,,,
2003,"North Reading Middle",02170305,6,7,1.2,1,0.2,0,0,28,4.6,,,,,,
2003,"North Reading High",02170505,6,10,1.7,4,0.7,0,0,25,4.2,,,,,,
2003,Norton,02180000,5,5,0.2,0,0,688,21.3,299,9.3,,,,,,
2003,"L G Nourse Elementary",02180010,6,1,0.2,0,0,0,0,25,5.1,,,,,,
2003,"J C Solmonese",02180015,6,2,0.3,0,0,0,0,49,6.6,,,,,,
2003,"Henri A. Yelle",02180060,6,0,0,0,0,0,0,67,12.5,,,,,,
2003,"Norton Middle",02180305,6,0,0,0,0,0,0,96,12.3,,,,,,
2003,"Norton High",02180505,6,2,0.3,0,0,0,0,62,9.2,,,,,,
2003,Norwell,02190000,5,6,0.3,0,0,317,15.7,31,1.5,,,,,,
2003,"Grace Farrar Cole",02190005,6,0,0,0,0,0,0,13,2.5,,,,,,
2003,"William G Vinal",02190020,6,0,0,0,0,0,0,0,0,,,,,,
2003,"Norwell Middle School",02190405,6,1,0.2,0,0,0,0,17,3.4,,,,,,
2003,"Norwell High",02190505,6,5,0.9,0,0,0,0,1,0.2,,,,,,
2003,Norwood,02200000,5,521,13.9,239,6.4,589,15.7,507,13.6,,,,,,
2003,Balch,02200005,6,100,27,50,13.5,0,0,70,18.9,,,,,,
2003,"Cornelius M Callahan",02200010,6,37,13.5,26,9.5,0,0,71,25.8,,,,,,
2003,"F A Cleveland",02200015,6,74,17.2,25,5.8,0,0,34,7.9,,,,,,
2003,"John P Oldham",02200020,6,50,15.7,34,10.7,0,0,36,11.3,,,,,,
2003,"Charles J Prescott",02200025,6,68,25.7,41,15.5,0,0,21,7.9,,,,,,
2003,"George F. Willett",02200075,6,23,20.9,0,0,0,0,0,0,,,,,,
2003,"Norwood Jr High South",02200305,6,91,10.4,31,3.5,0,0,143,16.3,,,,,,
2003,"Norwood High",02200505,6,78,7.1,32,2.9,0,0,132,12.1,,,,,,
2003,"Oak Bluffs",02210000,5,36,8.1,30,6.8,88,19.9,73,16.5,,,,,,
2003,"Oak Bluffs Elementary",02210005,6,36,8.1,30,6.8,0,0,73,16.5,,,,,,
2003,Orange,02230000,5,2,0.3,0,0,178,22.3,343,43,,,,,,
2003,Butterfield,02230003,6,1,0.5,0,0,0,0,100,49.3,,,,,,
2003,"Dexter Park",02230010,6,1,0.3,0,0,0,0,122,40.9,,,,,,
2003,"Fisher Hill",02230015,6,0,0,0,0,0,0,121,40.7,,,,,,
2003,Orleans,02240000,5,5,2.2,2,0.9,38,16.6,27,11.8,,,,,,
2003,"Orleans Elementary",02240005,6,5,2.2,2,0.9,0,0,27,11.8,,,,,,
2003,Oxford,02260000,5,29,1.3,1,0,240,10.6,286,12.6,,,,,,
2003,"Clara Barton/Woodward",02260005,6,10,1.9,0,0,0,0,66,12.8,,,,,,
2003,"Alfred M Chaffee",02260010,6,3,0.8,0,0,0,0,52,13.6,,,,,,
2003,"Oxford Middle",02260405,6,5,0.7,0,0,0,0,112,16,,,,,,
2003,"Oxford High",02260505,6,11,1.7,1,0.2,0,0,56,8.5,,,,,,
2003,Palmer,02270000,5,13,0.6,0,0,391,18.5,518,24.5,,,,,,
2003,"Old Mill Pond",02270008,6,0,0,0,0,0,0,216,26.5,,,,,,
2003,"Converse Middle",02270305,6,3,0.5,0,0,0,0,197,35.3,,,,,,
2003,"Palmer High",02270505,6,10,1.3,0,0,0,0,105,14.2,,,,,,
2003,Peabody,02290000,5,931,14,181,2.7,887,13.4,1031,15.5,,,,,,
2003,"Captain Samuel Brown",02290005,6,27,9,2,0.7,0,0,49,16.3,,,,,,
2003,"John E Burke",02290007,6,25,7.7,0,0,0,0,21,6.5,,,,,,
2003,"Thomas Carroll",02290010,6,196,34.7,22,3.9,0,0,150,26.5,,,,,,
2003,Center,02290015,6,51,12.4,3,0.7,0,0,56,13.7,,,,,,
2003,"William A Welch Sr",02290027,6,153,38.3,44,11,0,0,154,38.6,,,,,,
2003,"Kiley Bros Memorial",02290030,6,27,7.8,2,0.6,0,0,42,12.1,,,,,,
2003,"South Memorial",02290035,6,62,12.6,9,1.8,0,0,75,15.2,,,,,,
2003,"West Memorial",02290045,6,22,5.5,1,0.3,0,0,28,7.1,,,,,,
2003,"J Henry Higgins Middle",02290305,6,225,14.2,43,2.7,0,0,237,14.9,,,,,,
2003,"Peabody Veterans Memorial High",02290510,6,143,7.9,55,3,0,0,219,12,,,,,,
2003,Pelham,02300000,5,1,0.9,0,0,21,18.9,14,12.6,,,,,,
2003,"Pelham Elementary",02300005,6,1,0.9,0,0,0,0,14,12.6,,,,,,
2003,Pembroke,02310000,5,0,0,0,0,255,13.9,93,5.1,,,,,,
2003,"Bryantville Elementary",02310003,6,0,0,0,0,0,0,57,9.7,,,,,,
2003,"Hobomock Elementary",02310010,6,0,0,0,0,0,0,14,2.2,,,,,,
2003,"North Pembroke Elem",02310015,6,0,0,0,0,0,0,22,3.6,,,,,,
2003,Petersham,02340000,5,0,0,0,0,5,4.6,12,11.1,,,,,,
2003,"Petersham Center",02340005,6,0,0,0,0,0,0,12,11.1,,,,,,
2003,Pittsfield,02360000,5,186,2.8,132,2,928,13.8,2084,31,,,,,,
2003,Allendale,02360010,6,5,1.4,1,0.3,0,0,97,27.6,,,,,,
2003,Egremont,02360035,6,11,2.3,11,2.3,0,0,87,18.4,,,,,,
2003,"Robert T. Capeless Elementary School",02360045,6,2,0.8,1,0.4,0,0,58,23.8,,,,,,
2003,"Morningside Comm Sch",02360055,6,18,3.2,13,2.3,0,0,314,55.7,,,,,,
2003,Crosby,02360065,6,14,3.1,9,2,0,0,162,36.4,,,,,,
2003,Stearns,02360090,6,0,0,0,0,0,0,45,19.1,,,,,,
2003,Williams,02360100,6,4,1.1,2,0.5,0,0,61,16.8,,,,,,
2003,"Silvio O Conte Community",02360105,6,53,10.5,44,8.7,0,0,374,74.1,,,,,,
2003,"John T Reid Middle",02360305,6,20,2.6,16,2.1,0,0,277,36.7,,,,,,
2003,"Theodore Herberg Middle",02360310,6,22,2.7,15,1.9,0,0,212,26.4,,,,,,
