FY_CODE,ORG_NAME,ORG_CODE,ORG_TYP_CODE,DROPOUT_CNT,DROPOUT_PCT,ATTEND_CNT,ATTEND_PCT,RETAIN_CNT,RETAIN_PCT,TRUANT_CNT,TRUANT_PCT
2013,"Holyoke High",01370505,6,98,7.2,20.2,87.4,173,12.8,0,0
2013,"Center for Excellence",01370525,6,21,42.9,32.4,78.2,25,18.8,0,0
2013,"Wm J Dean Vocational Technical High",01370605,6,53,10.3,20.8,87.1,83,16.1,0,0
2013,Hopedale,01380000,5,1,0.3,7.4,95.8,3,0.3,0,0
2013,"Park Street School",01380003,6,0,0,7,95.8,0,0,0,0
2013,Memorial,01380010,6,0,0,7.1,96,0,0,0,0
2013,"Hopedale Jr Sr High",01380505,6,1,0.3,7.9,95.6,3,0.6,0,0
2013,Hopkinton,01390000,5,3,0.3,6.7,96.2,2,0.1,59,1.7
2013,"Hopkinton Pre-School",01390003,6,0,0,2.2,97.7,0,0,0,0
2013,Center,01390005,6,0,0,6.8,96.2,0,0,0,0
2013,Elmwood,01390010,6,0,0,6.4,96.4,1,0.2,0,0
2013,"Hopkins Elementary School",01390015,6,0,0,6.8,96.2,0,0,0,0
2013,"Hopkinton Middle School",01390305,6,0,0,6.3,96.5,0,0,0,0
2013,"Hopkinton High",01390505,6,3,0.3,7.2,95.9,1,0.1,59,5.2
2013,Hudson,01410000,5,14,1.7,7.4,95.7,33,1.3,95,3.2
2013,"Mulready Elementary",01410007,6,0,0,6,96.6,4,1.4,0,0
2013,"C R Hubert",01410011,6,0,0,8,95.2,0,0,0,0
2013,"Forest Avenue Elementary",01410015,6,0,0,7,96,0,0,13,3.8
2013,"C A Farley",01410030,6,0,0,6.8,96.1,2,0.4,0,0
2013,"John F Kennedy",01410410,6,0,0,7,96,0,0,21,4.5
2013,"Hudson High",01410505,6,14,1.7,8.2,95.2,27,2.6,61,5.2
2013,Hull,01420000,5,5,1.5,11.1,93.7,3,0.3,384,33.6
2013,"Lillian M Jacobs",01420015,6,0,0,9.3,94.7,0,0,181,34.5
2013,"Memorial Middle",01420305,6,0,0,11,93.6,0,0,94,37.3
2013,"Hull High",01420505,6,5,1.5,13.2,92.5,3,0.9,109,29.9
2013,Ipswich,01440000,5,6,1,7.3,95.9,7,0.4,8,0.4
2013,"Paul F Doyon Memorial",01440007,6,0,0,7.1,96,0,0,0,0
2013,Winthrop,01440015,6,0,0,7.6,95.7,2,0.5,1,0.2
2013,"Ipswich Middle School",01440305,6,0,0,7.2,96,0,0,0,0
2013,"Ipswich High",01440505,6,4,0.7,7.3,95.9,5,0.8,6,1
2013,Kingston,01450000,5,0,0,6.6,96.2,2,0.2,0,0
2013,"Kingston Elementary",01450005,6,0,0,7,96,2,0.7,0,0
2013,"Kingston Intermediate",01450020,6,0,0,6.2,96.5,0,0,0,0
2013,Lanesborough,01480000,5,0,0,8.1,95.4,0,0,0,0
2013,"Lanesborough Elementary",01480005,6,0,0,8.1,95.4,0,0,0,0
2013,Lawrence,01490000,5,196,5.8,11.8,93,544,4.6,5,0
2013,"Rollins Early Childhood Center",01490001,6,0,0,13.1,91.6,0,0,0,0
2013,"Lawlor Early Childhood Center",01490002,6,0,0,14.6,91,0,0,0,0
2013,"John Breen School",01490003,6,0,0,9.5,93.7,0,0,0,0
2013,"South Lawrence East Elementary School",01490004,6,0,0,7,95.8,30,5.5,0,0
2013,"Arlington Elementary School",01490008,6,0,0,8.4,95.2,2,0.6,0,0
2013,"Community Day Arlington",01490009,6,0,0,8.5,95.1,1,0.8,0,0
2013,"Alexander B Bruce",01490015,6,0,0,7.5,95.6,5,0.8,0,0
2013,"South Lawrence East Middle School",01490016,6,0,0,8.6,95,0,0,0,0
2013,"Arlington Middle School",01490017,6,0,0,8.1,95.3,0,0,1,0.2
2013,"Robert Frost",01490018,6,0,0,8.6,95,8,1.7,0,0
2013,"James F Hennessey",01490020,6,0,0,11.7,92.8,2,2.5,0,0
2013,"Gerard A. Guilmette",01490022,6,0,0,8.7,94.9,43,7.5,0,0
2013,"Guilmette Middle School",01490025,6,0,0,7.4,95.7,2,0.4,0,0
2013,"Parthum Middle School",01490027,6,0,0,6.9,96,1,0.2,0,0
2013,"Francis M Leahy",01490040,6,0,0,9.9,94.2,5,1.1,0,0
2013,"James F Leonard",01490045,6,0,0,9,94.6,0,0,2,0.8
2013,"Henry K Oliver",01490050,6,0,0,8.4,95,6,0.8,0,0
2013,"Edward F. Parthum",01490053,6,0,0,9.4,94.4,6,1.2,0,0
2013,"John K Tarbox",01490075,6,0,0,7.7,95.5,2,0.7,0,0
2013,"Emily G Wetherbee",01490080,6,0,0,8.8,94.9,7,1.1,1,0.1
2013,"South Lawrence East 5th Grade Academy",01490085,6,0,0,6,96.6,0,0,0,0
2013,"UP Academy Lawrence",01490090,6,0,0,3.1,98.1,0,0,0,0
2013,"Frost Middle School",01490525,6,0,0,6.2,96.4,0,0,0,0
2013,"Business Management & Finance High School",01490530,6,18,4.2,20.9,87.4,60,14,0,0
2013,"Health & Human Services High School",01490531,6,9,1.7,17.1,90.1,32,6.1,0,0
2013,"Humanities & Leadership Development High School",01490532,6,9,1.7,12.5,92.8,33,6.4,0,0
2013,"Math Science & Technology High School",01490533,6,11,2.2,19.5,88.6,61,12.2,0,0
2013,"International High School",01490534,6,20,4.2,11.7,92.5,51,10.6,0,0
2013,"Performing & Fine Arts High School",01490535,6,13,2.6,15.6,91.1,45,9.1,0,0
2013,"High School Learning Center",01490536,6,51,22.3,62.4,57,84,36.7,0,0
2013,"School for Exceptional Studies",01490537,6,12,16.2,22.1,86.4,2,1.1,1,0.5
2013,"Phoenix Academy Lawrence",01490540,6,39,30.5,50,62,56,43.8,0,0
2013,Lee,01500000,5,5,1.8,8.1,95.3,9,1.3,130,16.6
2013,"Lee Elementary",01500025,6,0,0,6.7,96.1,1,0.3,0,0
2013,"Lee Middle/High School",01500505,6,5,1.8,9.4,94.5,8,2,130,31.8
2013,Leicester,01510000,5,6,1.3,7.5,95.7,24,1.6,140,8
2013,"Leicester Memorial Elementary",01510005,6,0,0,6.5,96.3,0,0,1,0.2
2013,"Leicester Primary School",01510010,6,0,0,6.8,96,2,0.9,0,0
2013,"Leicester Middle",01510015,6,0,0,7.1,95.9,1,0.3,0,0
2013,"Leicester High",01510505,6,6,1.3,9.5,94.4,21,4.5,139,29
2013,Lenox,01520000,5,0,0,9,94.9,3,0.4,0,0
2013,Morris,01520015,6,0,0,7.8,95.5,1,0.4,0,0
2013,"Lenox Memorial High",01520505,6,0,0,9.9,94.3,2,0.5,0,0
2013,Leominster,01530000,5,22,1.2,9.3,94.5,52,0.9,1789,27.6
2013,Bennett,01530003,6,0,0,8.2,92.9,0,0,21,13.2
2013,"Lincoln School",01530005,6,0,0,16.3,89.7,0,0,41,68.3
2013,"Fall Brook",01530007,6,0,0,6.2,96.4,0,0,54,8.2
2013,"Southeast School",01530010,6,0,0,7.5,95.6,1,0.2,143,22.6
2013,"Johnny Appleseed",01530025,6,0,0,7.1,95.9,0,0,147,20.2
2013,Northwest,01530030,6,0,0,8,95.3,2,0.3,211,29.6
2013,"Priest Street",01530040,6,0,0,9,94.6,0,0,23,16
2013,"Samoset School",01530045,6,0,0,9.3,94.6,2,0.4,124,21.6
2013,"Sky View Middle School",01530320,6,0,0,9.2,94.6,3,0.3,294,32
2013,"Leominster High School",01530505,6,20,1.8,12.1,92.9,31,2.7,448,36.8
2013,"Center For Technical Education Innovation",01530605,6,0,0,10.2,94.2,13,1.8,217,33.4
2013,Leverett,01540000,5,0,0,9.4,94.7,0,0,6,4
2013,"Leverett Elementary",01540005,6,0,0,9.4,94.7,0,0,6,4.1
2013,Lexington,01550000,5,7,0.4,5.8,96.7,6,0.1,126,1.9
2013,Bridge,01550006,6,0,0,6.4,96.3,0,0,16,2.9
2013,Bowman,01550008,6,0,0,6,96.6,0,0,29,5.2
2013,"Joseph Estabrook",01550010,6,0,0,6.4,96.4,0,0,6,1.2
2013,Fiske,01550015,6,0,0,6.6,96.3,0,0,26,5.2
2013,Harrington,01550030,6,0,0,5.8,96.7,1,0.3,4,0.9
2013,"Maria Hastings",01550035,6,0,0,6,96.7,0,0,18,4.1
2013,"Jonas Clarke Middle",01550305,6,0,0,5.6,96.8,0,0,17,1.9
2013,"Wm Diamond Middle",01550310,6,0,0,5.8,96.7,0,0,5,0.6
2013,"Lexington High",01550505,6,7,0.4,4.6,97.4,5,0.3,5,0.2
2013,Lincoln,01570000,5,0,0,8.3,95,3,0.3,16,1.2
2013,"Hanscom Primary",01570006,6,0,0,8.8,94.3,2,1,0,0
2013,"Lincoln School",01570025,6,0,0,7.8,95.5,1,0.2,16,2.3
2013,"Hanscom Middle",01570305,6,0,0,7.3,95.5,0,0,0,0
2013,Littleton,01580000,5,8,2,7.3,95.8,24,1.7,1,0.1
2013,"Shaker Lane Elementary",01580005,6,0,0,5.8,96.7,22,8.2,0,0
2013,"Russell St Elementary",01580015,6,0,0,6.1,96.6,0,0,0,0
2013,"Littleton Middle School",01580305,6,0,0,6.5,96.3,0,0,0,0
2013,"Littleton High School",01580505,6,7,1.8,9.9,94.4,2,0.5,0,0
2013,Longmeadow,01590000,5,0,0,6.7,96.2,10,0.4,0,0
2013,"Blueberry Hill",01590005,6,0,0,5.9,96.6,9,2.2,0,0
2013,Center,01590010,6,0,0,6.8,96.1,0,0,0,0
2013,"Glenbrook Middle",01590017,6,0,0,6.1,96.6,0,0,0,0
2013,"Wolf Swamp Road",01590025,6,0,0,7.2,95.9,1,0.3,0,0
2013,"Williams Middle",01590305,6,0,0,6,96.6,0,0,0,0
2013,"Longmeadow High",01590505,6,0,0,6.6,96.2,0,0,0,0
2013,Lowell,01600000,5,91,2.9,10.7,93.7,362,3,3800,25.7
2013,"Dr Gertrude Bailey",01600002,6,0,0,8.6,95,0,0,95,18.1
2013,"Rogers Early Learning Center",01600005,6,0,0,16.1,89.9,0,0,91,59.5
2013,"Joseph McAvinnue",01600010,6,0,0,11.3,93.2,2,0.5,149,26.2
2013,Greenhalge,01600015,6,0,0,10.4,93.8,3,0.8,157,29
2013,"Pyne Arts",01600018,6,0,0,8.5,95.1,7,1.7,104,19.5
2013,"Abraham Lincoln",01600020,6,0,0,9.2,94.6,2,0.5,95,16.6
2013,"Moody Elementary",01600027,6,0,0,10.9,93.3,1,0.5,76,25.9
2013,"Charles W Morey",01600030,6,0,0,6.9,96,9,2.4,69,12.4
2013,"Pawtucketville Memorial",01600036,6,0,0,7.3,95.8,1,0.3,86,15.7
2013,"Peter W Reilly",01600040,6,0,0,8.6,94.9,8,1.8,121,19.6
2013,"John J Shaughnessy",01600050,6,0,0,10.1,94.1,0,0,116,21.9
2013,Washington,01600055,6,0,0,8.8,94.8,4,2.1,40,14.3
2013,"S Christa McAuliffe Elementary",01600075,6,0,0,9.1,94.7,1,0.3,168,31.2
2013,"Charlotte M Murkland Elementary",01600080,6,0,0,9.1,94.8,5,1.4,127,24.1
2013,"Laura Lee Therapeutic Day School",01600085,6,0,0,25.1,84.9,0,0,15,53.6
2013,"Bartlett Community Partnership",01600090,6,0,0,10.7,93.7,1,0.2,131,22.4
2013,"B.F.Butler Middle School",01600310,6,0,0,11.7,93.2,21,3.8,161,28.3
2013,"James S Daley Middle School",01600315,6,0,0,6.3,96.4,2,0.3,77,11.1
2013,"Leblanc Therapeutic Day School",01600320,6,1,3.3,31.3,80.4,2,4.7,20,46.5
2013,"Henry J Robinson Middle",01600330,6,0,0,11.3,93.4,6,0.9,218,32
2013,"James Sullivan Middle School",01600340,6,0,0,10.1,94.1,14,2.3,143,21
2013,"Dr An Wang School",01600345,6,0,0,8.2,95.3,9,1.3,139,19.9
2013,"Kathryn P. Stoklosa Middle School",01600360,6,0,0,9.4,94.6,19,2.7,133,19.4
2013,"Lowell High",01600505,6,88,2.9,14.7,91,245,7.9,1219,36.8
2013,Ludlow,01610000,5,19,2,9.2,94.7,50,1.9,0,0
2013,"East Street Elementary School",01610010,6,0,0,9.1,94.6,0,0,0,0
2013,"Chapin Street Elementary School",01610020,6,0,0,7.4,95.7,0,0,0,0
2013,"Veterans Park Elementary",01610023,6,0,0,7.4,95.8,0,0,0,0
2013,"Paul R Baird Middle",01610305,6,0,0,8.7,95,3,0.4,0,0
2013,"Ludlow Senior High",01610505,6,19,2,10.5,93.9,47,4.9,0,0
2013,Lunenburg,01620000,5,0,0,6.9,96,3,0.2,0,0
2013,"Lunenburg Primary School",01620010,6,0,0,6.2,96.3,0,0,0,0
2013,"Turkey Hill Middle",01620020,6,0,0,6.7,96.2,1,0.2,0,0
2013,"Lunenburg High",01620505,6,0,0,7.6,95.6,2,0.3,0,0
2013,Lynn,01630000,5,191,4.8,10.6,93.8,565,4.5,2,0
2013,"Washington Elementary School",01630005,6,0,0,10.8,93.7,14,7.7,0,0
2013,Aborn,01630011,6,0,0,6.2,96.4,3,1.6,0,0
2013,"A Drewicz Elementary",01630016,6,0,0,8,95.3,18,5.2,0,0
2013,"Brickett Elementary",01630020,6,0,0,8.1,95.3,7,2.5,0,0
2013,"Julia F Callahan",01630030,6,0,0,10.1,94.2,13,3.5,0,0
2013,"Cobbet Elementary",01630035,6,0,0,8.8,94.9,26,5.3,0,0
2013,"Wm P Connery",01630040,6,0,0,8.3,95.1,10,2.2,0,0
2013,"E J Harrington",01630045,6,0,0,8.8,94.6,11,2.6,0,0
2013,"Robert L Ford",01630050,6,0,0,8.1,95.3,14,2.8,0,0
2013,Hood,01630055,6,0,0,8.5,95.1,13,3.9,0,0
2013,Ingalls,01630060,6,0,0,8.4,95,20,3.6,0,0
2013,Lincoln-Thomson,01630070,6,0,0,7.3,95.9,6,2.6,0,0
2013,"Lynn Woods",01630075,6,0,0,8.1,95.4,0,0,0,0
2013,"William R Fallon",01630080,6,0,0,19.9,88.2,1,2.3,0,0
2013,Sewell-Anderson,01630085,6,0,0,7.6,95.6,5,2.3,0,0
2013,"Capt William G Shoemaker",01630090,6,0,0,9.3,94.6,5,1.9,0,0
2013,"Edward A Sisson",01630095,6,0,0,8.5,95.1,11,3,0,0
2013,Tracy,01630100,6,0,0,7.7,95.5,13,3.8,0,0
2013,"Thurgood Marshall Mid",01630305,6,0,0,9.9,94.1,7,0.7,0,0
2013,"Breed Middle School",01630405,6,0,0,12.2,93,49,4.1,0,0
2013,"Pickering Middle",01630420,6,0,0,9.8,94.4,9,1.3,0,0
2013,"Classical High",01630505,6,51,3.3,12.8,92.4,68,4.5,2,0.1
2013,"Lynn English High",01630510,6,80,4.8,13.6,91.9,159,9.6,0,0
2013,"Fecteau-Leary Junior/Senior High School",01630525,6,28,21.2,36.7,75.8,54,33.1,0,0
2013,"Lynn Vocational Technical Institute",01630605,6,30,4.6,13,92.5,29,4.4,0,0
2013,Lynnfield,01640000,5,1,0.2,6.4,96.4,4,0.2,123,5.4
2013,"Lynnfield Preschool",01640005,6,0,0,5.3,94.8,0,0,0,0
2013,"Huckleberry Hill",01640010,6,0,0,6.9,96.1,0,0,0,0
2013,"Summer Street",01640020,6,0,0,5.9,96.7,2,0.5,0,0
2013,"Lynnfield Middle School",01640405,6,0,0,6.5,96.4,1,0.1,0,0
2013,"Lynnfield High",01640505,6,1,0.2,6.2,96.5,1,0.2,123,19.5
2013,Malden,01650000,5,50,2.7,8.6,94.9,149,2.6,4,0.1
2013,Beebe,01650003,6,0,0,7.2,95.9,3,0.4,0,0
2013,Ferryway,01650013,6,0,0,7.8,95.4,4,0.5,2,0.2
2013,Forestdale,01650027,6,0,0,8.3,95.2,1,0.2,0,0
2013,Linden,01650047,6,0,0,7,95.9,4,0.5,0,0
2013,"Malden Early Learning Center",01650049,6,0,0,9.7,93.6,0,0,0,0
2013,Salemwood,01650057,6,0,0,9,94.5,17,1.7,2,0.2
2013,"Malden High",01650505,6,50,2.7,9.8,94.2,120,6.6,0,0
2013,Mansfield,01670000,5,9,0.7,5.8,96.7,10,0.2,557,12.1
2013,"Roland Green School",01670003,6,0,0,6.7,93.7,0,0,0,0
2013,"Everett W Robinson",01670007,6,0,0,6.8,96.1,1,0.2,175,20.4
2013,"Jordan/Jackson Elementary",01670014,6,0,0,6,96.6,0,0,146,13.6
2013,"Harold L Qualters Middle",01670035,6,0,0,6.3,96.5,3,0.3,190,16.8
2013,"Mansfield High",01670505,6,9,0.7,4.3,97.5,6,0.4,45,3.2
2013,Marblehead,01680000,5,4,0.4,7.9,95.5,9,0.3,83,2.5
2013,"Malcolm L Bell",01680005,6,0,0,7.5,95.7,1,0.4,0,0
2013,"L H Coffin",01680010,6,0,0,7.2,95.9,2,1.2,4,2.3
2013,"Elbridge Gerry",01680015,6,0,0,8.1,95.4,1,1.4,5,3
2013,"Village School",01680016,6,0,0,6.8,96.2,1,0.1,13,1.8
2013,Glover,01680020,6,0,0,6.6,96.3,1,0.4,2,0.8
2013,"Dr Samuel C Eveleth",01680025,6,0,0,7.4,95.8,0,0,1,1.2
2013,"Marblehead Veterans Middle School",01680300,6,0,0,7.4,95.9,0,0,3,0.6
2013,"Marblehead High",01680505,6,4,0.4,9.2,94.8,3,0.3,52,5.2
2013,Marion,01690000,5,0,0,5.8,96.7,3,0.8,0,0
2013,Sippican,01690005,6,0,0,5.5,96.9,3,0.8,0,0
2013,Marlborough,01700000,5,18,1.6,9.1,94.7,82,2,610,12.5
2013,"Early Childhood Center",01700006,6,0,0,8.1,94.9,0,0,0,0
2013,"Francis J Kane",01700008,6,0,0,7.8,95.5,1,0.2,43,6.2
2013,Richer,01700025,6,0,0,8.4,95.1,2,0.5,41,7
2013,"Charles Jaworek School",01700030,6,0,0,7.8,95.5,2,0.4,72,9.8
2013,"1 LT Charles W. Whitcomb School",01700045,6,0,0,7.7,95.5,13,0.9,186,12.8
2013,"Marlborough High",01700505,6,18,1.6,13.1,92.2,64,5.8,268,22.3
2013,Marshfield,01710000,5,23,1.7,7.6,95.7,52,1.3,0,0
2013,"Eames Way School",01710005,6,0,0,6.2,96.5,3,1,0,0
2013,"South River",01710010,6,0,0,6.2,96.5,2,0.5,0,0
2013,"Daniel Webster",01710015,6,0,0,7,95.9,3,1,0,0
2013,"Gov Edward Winslow",01710020,6,0,0,7.4,95.7,1,0.3,0,0
2013,"Martinson Elementary",01710025,6,0,0,6.5,96.3,12,3.3,0,0
2013,"Furnace Brook Middle",01710310,6,0,0,6.9,96.1,2,0.2,0,0
2013,"Marshfield High",01710505,6,23,1.7,9.4,94.5,29,2.2,0,0
2013,Mashpee,01720000,5,13,3,9.7,94.3,25,1.6,104,5.8
2013,"Kenneth Coombs School",01720005,6,0,0,11.1,93.4,1,0.4,39,8.1
2013,"Mashpee Middle School",01720020,6,0,0,4.8,97.2,0,0,0,0
2013,"Quashnet School",01720035,6,0,0,9.1,94.8,1,0.2,0,0
2013,"Mashpee High",01720505,6,13,3,11.4,93.3,23,5.2,64,13.7
2013,Mattapoisett,01730000,5,0,0,6.4,96.4,4,1,0,0
2013,Center,01730005,6,0,0,6.8,96.1,3,1.5,0,0
2013,"Old Hammondtown",01730010,6,0,0,5.5,96.8,1,0.5,0,0
2013,Maynard,01740000,5,5,1.7,8,95.4,2,0.2,0,0
2013,"Green Meadow",01740010,6,0,0,7.9,95.4,1,0.3,0,0
2013,"Fowler School",01740305,6,0,0,7.6,95.7,0,0,0,0
2013,"Maynard High",01740505,6,5,1.7,8.3,95.2,1,0.3,0,0
2013,Medfield,01750000,5,2,0.2,5.6,96.9,2,0.1,0,0
2013,"Memorial School",01750003,6,0,0,6.2,96.3,0,0,0,0
2013,"Dale Street",01750005,6,0,0,5.1,97.2,0,0,0,0
2013,"Ralph Wheelock School",01750007,6,0,0,5.5,96.9,1,0.3,0,0
2013,"Thomas Blake Middle",01750305,6,0,0,5.4,97,1,0.1,0,0
2013,"Medfield Senior High",01750505,6,2,0.2,5.4,97,0,0,0,0
2013,Medford,01760000,5,25,1.8,8.2,95.2,92,2.2,0,0
2013,"John J McGlynn Elementary School",01760068,6,0,0,5.8,96.6,8,1.8,0,0
2013,"Brooks School",01760130,6,0,0,6.8,96.1,2,0.4,0,0
2013,"Christopher Columbus",01760140,6,0,0,6.8,96.1,16,4.1,0,0
2013,"Milton Fuller Roberts",01760150,6,0,0,7.3,95.7,5,1.1,0,0
2013,"Madeleine Dugger Andrews",01760315,6,0,0,7.1,95.9,2,0.4,0,0
2013,"John J. McGlynn Middle School",01760320,6,0,0,5.6,96.8,0,0,0,0
2013,"Medford High",01760505,6,20,1.7,10.9,93.6,53,4.6,0,0
2013,Curtis-Tufts,01760510,6,2,13.3,53.8,66.9,2,13.3,0,0
2013,"Medford Vocational Technical High",01760605,6,3,1.4,11.8,93.1,4,1.9,0,0
2013,Medway,01770000,5,4,0.5,7.3,95.9,4,0.2,0,0
2013,"Francis J Burke Elementary",01770010,6,0,0,6.8,96.1,0,0,0,0
2013,"John D Mc Govern Elementary",01770013,6,0,0,6.2,96.5,4,1.3,0,0
2013,"Memorial Elementary",01770015,6,0,0,5.1,97.2,0,0,0,0
2013,"Medway Middle",01770305,6,0,0,6.8,96.2,0,0,0,0
2013,"Medway High",01770505,6,4,0.5,9.5,94.7,0,0,0,0
2013,Melrose,01780000,5,5,0.5,7.4,95.8,9,0.3,389,10.4
2013,"Early Childhood Center",01780003,6,0,0,6.5,96.3,0,0,56,19.6
2013,"Herbert Clark Hoover",01780017,6,0,0,6.3,96.5,0,0,23,8.7
2013,Lincoln,01780020,6,0,0,6,96.5,2,0.7,26,7.4
2013,"Horace Mann",01780025,6,0,0,5.7,96.8,0,0,29,10.8
2013,Roosevelt,01780035,6,0,0,6.4,96.4,2,0.6,35,8.8
2013,Winthrop,01780050,6,0,0,6.4,96.4,1,0.3,22,6.3
2013,"Melrose Middle",01780305,6,0,0,6.8,96.2,0,0,41,4.7
2013,"Melrose High",01780505,6,5,0.5,10.5,94.1,4,0.4,155,16.3
2013,Methuen,01810000,5,58,3.2,9.5,94.5,76,1.2,0,0
2013,"Pleasant Valley School",01810004,6,0,0,4.1,97.7,0,0,0,0
2013,"Marsh Grammar School",01810030,6,0,0,8,95.4,2,0.2,0,0
2013,"Comprehensive Grammar School",01810050,6,0,0,7.3,95.8,3,0.3,0,0
2013,"Tenney Grammar School",01810055,6,0,0,8.2,95.2,9,0.8,0,0
2013,"Donald P Timony Grammar",01810060,6,0,0,8.2,95.2,6,0.5,0,0
2013,"Methuen High",01810505,6,54,3,14.1,91.7,56,3.1,0,0
2013,Middleborough,01820000,5,14,1.7,9.1,94.7,45,1.5,31,0.9
2013,"Henry B. Burkland Elementary School",01820008,6,0,0,7.7,95.5,2,0.3,0,0
2013,"Mary K. Goode Elementary School",01820010,6,0,0,6.9,96.1,3,0.5,8,1.2
2013,"Memorial Early Childhood Center",01820011,6,0,0,9.4,94.3,0,0,0,0
2013,"John T. Nichols Middle",01820305,6,0,0,9.1,94.8,6,0.7,9,1.1
2013,"Middleborough High",01820505,6,14,1.7,11.6,93.1,34,4,14,1.6
2013,Middleton,01840000,5,0,0,6.3,96.4,3,0.5,0,0
2013,"Fuller Meadow",01840003,6,0,0,7,96.1,1,0.5,0,0
2013,Howe-Manning,01840005,6,0,0,5.9,96.6,2,0.4,0,0
2013,Milford,01850000,5,42,3.8,7.7,95.5,33,0.9,676,15.4
2013,Memorial,01850010,6,0,0,6.7,96.1,1,0.3,66,13.2
2013,Brookside,01850065,6,0,0,7.3,95.7,1,0.3,65,11
2013,"Shining Star Early Childhood Center",01850075,6,0,0,5.9,96.5,0,0,38,21.6
2013,Woodland,01850090,6,0,0,5.9,96.6,1,0.2,55,8.4
2013,"Stacy Middle",01850305,6,0,0,6.4,96.3,1,0.1,126,12.8
2013,"Milford Middle East",01850310,6,0,0,8.3,95.2,0,0,46,14.2
2013,"Milford High",01850505,6,41,3.7,9.9,94,29,2.6,241,20.5
2013,Millbury,01860000,5,8,1.6,7.7,95.5,21,1.3,310,16.6
2013,"Elmwood Street",01860017,6,0,0,6.8,95.9,1,0.2,98,14.4
2013,"Raymond E. Shaw Elementary",01860025,6,0,0,6.1,96.6,1,0.2,49,11.9
2013,"Millbury Junior/Senior High",01860505,6,8,1.6,9.1,94.7,19,2.5,163,21
2013,Millis,01870000,5,0,0,7.1,96,6,0.5,5,0.3
2013,"Clyde F Brown",01870005,6,0,0,6.9,96,0,0,1,0.2
2013,"Millis Middle",01870020,6,0,0,6.4,96.4,1,0.2,2,0.5
2013,"Millis High School",01870505,6,0,0,7.6,95.8,5,1.3,2,0.5
2013,Milton,01890000,5,6,0.6,7.4,95.8,13,0.4,0,0
2013,Collicot,01890005,6,0,0,6.2,96.5,0,0,0,0
2013,"Cunningham School",01890007,6,0,0,6.7,96.2,0,0,0,0
2013,Glover,01890010,6,0,0,6.6,96.3,1,0.2,0,0
2013,Tucker,01890020,6,0,0,7.1,95.8,1,0.3,0,0
2013,"Charles S Pierce Middle",01890410,6,0,0,6.9,96.2,2,0.2,0,0
2013,"Milton High",01890505,6,6,0.6,9.5,94.6,9,0.9,0,0
2013,Monson,01910000,5,10,2.8,8.7,95,7,0.6,0,0
2013,"Quarry Hill Community School",01910025,6,0,0,7.9,95.4,0,0,0,0
2013,"Granite Valley Middle",01910310,6,0,0,7.3,95.8,2,0.5,0,0
2013,"Monson Innovation High School",01910505,6,10,2.8,9.4,94.5,5,1.4,0,0
2013,Nahant,01960000,5,0,0,7.2,95.8,0,0,0,0
2013,Johnson,01960010,6,0,0,7.2,95.8,0,0,0,0
2013,Nantucket,01970000,5,6,1.4,9.3,94.6,24,1.9,314,21.5
2013,"Nantucket Elementary",01970005,6,0,0,8.9,94.8,4,0.8,87,12.5
2013,"Cyrus Peirce",01970010,6,0,0,7.3,95.8,0,0,79,25.2
2013,"Nantucket High",01970505,6,6,1.4,11.4,93.3,20,4.8,148,33.5
2013,Natick,01980000,5,8,0.6,7.2,95.9,14,0.3,0,0
2013,Bennett-Hemenway,01980005,6,0,0,5.9,96.7,1,0.2,0,0
2013,Brown,01980010,6,0,0,6.6,96.2,0,0,0,0
2013,Johnson,01980031,6,0,0,6.4,96.4,1,0.6,0,0
2013,"Lilja Elementary",01980035,6,0,0,6.1,96.5,0,0,0,0
2013,Memorial,01980043,6,0,0,7.1,96,1,0.3,0,0
2013,"J F Kennedy Middle School",01980305,6,0,0,6.3,96.4,1,0.2,0,0
2013,"Wilson Middle",01980310,6,0,0,6.7,96.3,0,0,0,0
2013,"Natick High",01980505,6,7,0.5,8.7,95,10,0.7,0,0
2013,Needham,01990000,5,3,0.2,6.5,96.4,5,0.1,0,0
2013,Broadmeadow,01990005,6,0,0,5.2,97.1,0,0,0,0
2013,"John Eliot",01990020,6,0,0,5.5,96.9,0,0,0,0
2013,"Hillside Elementary",01990035,6,0,0,6.3,96.4,0,0,0,0
2013,"William Mitchell",01990040,6,0,0,5.3,97,0,0,0,0
2013,"Newman Elementary",01990050,6,0,0,5.3,97,0,0,0,0
2013,"Pollard Middle",01990405,6,0,0,6.4,96.4,1,0.1,0,0
2013,"High Rock School",01990410,6,0,0,5.4,97,1,0.2,0,0
2013,"Needham High",01990505,6,1,0.1,8.2,95.4,3,0.2,0,0
2013,"New Bedford",02010000,5,148,5.8,10.2,93.9,638,5.9,0,0
2013,"Charles S Ashley",02010010,6,0,0,7.5,95.7,20,7.3,0,0
2013,"Elizabeth Carter Brooks",02010015,6,0,0,7.9,95.4,9,4,0,0
2013,"Elwyn G Campbell",02010020,6,0,0,10.4,94.1,6,3.4,0,0
2013,"James B Congdon",02010040,6,0,0,7.8,95.5,19,8,0,0
2013,"Sgt Wm H Carney Academy",02010045,6,0,0,8.2,95.2,30,5.7,0,0
2013,"John B Devalles",02010050,6,0,0,9.2,94.6,11,3.1,0,0
2013,"Alfred J Gomes",02010063,6,0,0,9.4,94.3,26,5.6,0,0
